family_name,raw_label,canonical_label,material,indice_refracao,base_price,cost_price,compatible_treatments,source_page_reference,confidence_level,section_name,subsection_name,availability_text,cost_hint,page_group,label_disambiguation_basis,is_atomic_offer
Gama Acabadas,1.74 Sigma BLUE UV Super Hidrofóbico,Gama Acabadas 1.74 Sigma BLUE UV Super Hidrofóbico,Resina,1.74,2592.0,648.0,,Pagina 23,0.84,Gama,,-10.25 a -13.00 Cil -2.00,648,23_estoque,,True
Gama Acabadas,1.56 Sigma Blue UV Fotossensível [grade -4.00 a +4.00 Cil -2.00],Gama Acabadas 1.56 Sigma Blue UV Fotossensível [grade -4.00 a +4.00 Cil -2.00],Resina,1.56,480.0,120.0,,Pagina 23,0.84,Gama,,-4.00 a +4.00 Cil -2.00,120,23_estoque,availability_text,True
Gama Acabadas,1.56 Sigma Blue UV Fotossensível [grade -4.00 a +4.00 Cil -4.00],Gama Acabadas 1.56 Sigma Blue UV Fotossensível [grade -4.00 a +4.00 Cil -4.00],Resina,1.56,544.0,136.0,,Pagina 23,0.84,Gama,,-4.00 a +4.00 Cil -4.00,136,23_estoque,availability_text,True
Gama Acabadas,1.59 Sigma Blue UV Fotossensível [grade -6.00 a +6.00 Cil -2.00],Gama Acabadas 1.59 Sigma Blue UV Fotossensível [grade -6.00 a +6.00 Cil -2.00],Policarbonato,1.59,640.0,160.0,,Pagina 23,0.84,Gama,,-6.00 a +6.00 Cil -2.00,160,23_estoque,availability_text,True
Gama Acabadas,1.59 Sigma Blue UV Fotossensível [grade -6.00 a +0.00 Cil -4.00],Gama Acabadas 1.59 Sigma Blue UV Fotossensível [grade -6.00 a +0.00 Cil -4.00],Policarbonato,1.59,840.0,210.0,,Pagina 23,0.84,Gama,,-6.00 a +0.00 Cil -4.00,210,23_estoque,availability_text,True
Gama Acabadas,1.56 Sigma Fotossensível [grade -4.00 a +4.00 Cil -2.00],Gama Acabadas 1.56 Sigma Fotossensível [grade -4.00 a +4.00 Cil -2.00],Resina,1.56,348.0,87.0,,Pagina 23,0.84,Gama,,-4.00 a +4.00 Cil -2.00,87,23_estoque,availability_text,True
Gama Acabadas,1.56 Sigma Fotossensível [grade -6.00 a +4.00 Cil -4.00],Gama Acabadas 1.56 Sigma Fotossensível [grade -6.00 a +4.00 Cil -4.00],Resina,1.56,392.0,98.0,,Pagina 23,0.84,Gama,,-6.00 a +4.00 Cil -4.00,98,23_estoque,availability_text,True
Gama Acabadas,1.59 Sigma Fotossensível [grade -4.00 a +4.00 Cil -2.00],Gama Acabadas 1.59 Sigma Fotossensível [grade -4.00 a +4.00 Cil -2.00],Policarbonato,1.59,720.0,180.0,,Pagina 23,0.84,Gama,,-4.00 a +4.00 Cil -2.00,180,23_estoque,availability_text,True
Gama Acabadas,1.59 Sigma Fotossensível [grade -4.00 a +4.00 Cil -4.00],Gama Acabadas 1.59 Sigma Fotossensível [grade -4.00 a +4.00 Cil -4.00],Policarbonato,1.59,1148.0,287.0,,Pagina 23,0.84,Gama,,-4.00 a +4.00 Cil -4.00,287,23_estoque,availability_text,True
Gama Acabadas,1.67 Sigma Fotossensível,Gama Acabadas 1.67 Sigma Fotossensível,Resina,1.67,1120.0,280.0,,Pagina 23,0.84,Gama,,-6.00 a +4.00 Cil -4.00,280,23_estoque,,True
Gama Acabadas,Sigma Incolor Sem Antirreﬂexo,Gama Acabadas Sigma Incolor Sem Antirreﬂexo,,,100.0,25.0,,Pagina 23,0.84,Gama,,-6.00 a +6.00 Cil -2.00,25,23_estoque,,True
Gama HD Acabadas,1.56 Incolor,Gama HD Acabadas 1.56 Incolor,Resina,1.56,222.0,74.0,,Pagina 24,0.84,Gama HD,,,74,24_estoque,,True
Gama HD Acabadas,1.56 Fotossensível Antirreﬂexo,Gama HD Acabadas 1.56 Fotossensível Antirreﬂexo,Resina,1.56,318.0,106.0,,Pagina 24,0.84,Gama HD,,,106,24_estoque,,True
Gama HD Acabadas,1.56 Blue Antirreﬂexo,Gama HD Acabadas 1.56 Blue Antirreﬂexo,Resina,1.56,507.0,169.0,,Pagina 24,0.84,Gama HD,,,169,24_estoque,,True
Kodak Acabadas,1.56 Kodak City,Kodak Acabadas 1.56 Kodak City,Resina,1.56,624.0,156.0,,Pagina 24,0.84,Kodak,,-6.00 a +6.00 Cil -2.00,156,24_estoque,,True
Kodak Acabadas,1.59 Kodak City,Kodak Acabadas 1.59 Kodak City,Policarbonato,1.59,912.0,228.0,,Pagina 24,0.84,Kodak,,-8.00 a +4.00 Cil -2.00,228,24_estoque,,True
Kodak Acabadas,1.67 Kodak City,Kodak Acabadas 1.67 Kodak City,Resina,1.67,1612.0,403.0,,Pagina 24,0.84,Kodak,,-12.00 a 0.00 Cil -2.00,403,24_estoque,,True
Kodak Acabadas,1.56 Kodak Blue,Kodak Acabadas 1.56 Kodak Blue,Resina,1.56,360.0,90.0,,Pagina 24,0.84,Kodak,,-6.00 a +4.00 Cil -2.00,90,24_estoque,,True
Kodak Acabadas,1.59 Kodak Blue,Kodak Acabadas 1.59 Kodak Blue,Policarbonato,1.59,552.0,138.0,,Pagina 24,0.84,Kodak,,-8.00 a +4.00 Cil -2.00,138,24_estoque,,True
Kodak Acabadas,1.67 Kodak Blue,Kodak Acabadas 1.67 Kodak Blue,Resina,1.67,1208.0,302.0,,Pagina 24,0.84,Kodak,,-6.00 a +6.00 Cil -2.00,302,24_estoque,,True
Kodak Acabadas,1.56 Kodak Intro,Kodak Acabadas 1.56 Kodak Intro,Resina,1.56,188.0,47.0,,Pagina 24,0.84,Kodak,,-8.00 a +4.00 Cil -2.00,47,24_estoque,,True
Kodak Acabadas,1.59 Kodak Intro,Kodak Acabadas 1.59 Kodak Intro,Policarbonato,1.59,456.0,114.0,,Pagina 24,0.84,Kodak,,-4.00 a +4.00 Cil -2.00,114,24_estoque,,True
Kodak Acabadas,Kodak City Transitions,Kodak Acabadas Kodak City Transitions,,,1368.0,342.0,,Pagina 24,0.84,Kodak,,-4.00 a +4.00 Cil -2.00*,342,24_estoque,,True
Crizal Acabadas,Crizal Sapphire HR Blue UV,Crizal Acabadas Crizal Sapphire HR Blue UV,,,1572.0,393.0,,Pagina 24,0.84,Crizal,,-4.00 a +4.00 Cil -2.00,393,24_estoque,,True
Crizal Acabadas,Crizal Sapphire Aiwear HR Blue UV,Crizal Acabadas Crizal Sapphire Aiwear HR Blue UV,,,1896.0,474.0,,Pagina 24,0.84,Crizal,,-5.00 a +4.00 Cil -2.00,474,24_estoque,,True
Crizal Acabadas,1.67 Crizal Sapphire Stylis HR Blue UV,Crizal Acabadas 1.67 Crizal Sapphire Stylis HR Blue UV,Resina,1.67,2524.0,631.0,,Pagina 24,0.84,Crizal,,-9.00 a +5.00 Cil -2.00,631,24_estoque,,True
Crizal Acabadas,1.74 Crizal Sapphire Stylis,Crizal Acabadas 1.74 Crizal Sapphire Stylis,Resina,1.74,3400.0,850.0,,Pagina 24,0.84,Crizal,,-10.00 a -4.00 Cil -2.00,850,24_estoque,,True
Crizal Acabadas,Crizal Sapphire Transitions Blue UV,Crizal Acabadas Crizal Sapphire Transitions Blue UV,,,2240.0,560.0,,Pagina 24,0.84,Crizal,,-4.00 a +4.00 Cil -2.00,560,24_estoque,,True
Crizal Acabadas,Crizal Prevencia Blue UV,Crizal Acabadas Crizal Prevencia Blue UV,,,1604.0,401.0,,Pagina 24,0.84,Crizal,,-2.00 a +2.00 Cil -1.00,401,24_estoque,,True
Crizal Acabadas,Crizal Rock Blue UV,Crizal Acabadas Crizal Rock Blue UV,,,1184.0,296.0,,Pagina 24,0.84,Crizal,,-4.00 a +4.00 Cil -2.00,296,24_estoque,,True
Crizal Acabadas,Crizal Rock Aiwear Blue UV,Crizal Acabadas Crizal Rock Aiwear Blue UV,,,1544.0,386.0,,Pagina 24,0.84,Crizal,,-5.00 a +4.00 Cil -2.00,386,24_estoque,,True
Crizal Acabadas,Crizal Easy Pro Blue UV,Crizal Acabadas Crizal Easy Pro Blue UV,,,844.0,211.0,,Pagina 24,0.84,Crizal,,-4.00 a +4.00 Cil -2.00,211,24_estoque,,True
Crizal Acabadas,Crizal Easy Pro Airwear Blue UV,Crizal Acabadas Crizal Easy Pro Airwear Blue UV,Policarbonato,,1184.0,296.0,,Pagina 24,0.84,Crizal,,-8.00 a +4.00 Cil -2.00,296,24_estoque,,True
Crizal Acabadas,Crizal Easy Transitions Pro Blue UV,Crizal Acabadas Crizal Easy Transitions Pro Blue UV,,,1760.0,440.0,,Pagina 24,0.84,Crizal,,-4.00 a +4.00 Cil -2.00,440,24_estoque,,True
Crizal Acabadas,Fotossensível Transitions Cinza Acabada,Crizal Acabadas Fotossensível Transitions Cinza Acabada,,,1008.0,252.0,,Pagina 24,0.84,Crizal,,-4.00 a +4.00 Cil -2.00,252,24_estoque,,True
Hoya Acabadas,BlueControl,Hoya Acabadas BlueControl,,,1280.0,320.0,,Pagina 24,0.84,Hoya,,-4.00 a +4.00 Cil -2.00,320,24_estoque,,True
Solares Curva 6,1.50 G-15,Solares Curva 6 1.50 G-15,Resina,1.5,120.0,30.0,,Pagina 25,0.86,Solares Curva 6,,,30,25_solares,,True
Solares Curva 6,1.50 Cinza Oftalmico,Solares Curva 6 1.50 Cinza Oftalmico,Resina,1.5,120.0,30.0,,Pagina 25,0.86,Solares Curva 6,,,30,25_solares,,True
Solares Curva 6,1.50 Cinza Black,Solares Curva 6 1.50 Cinza Black,Resina,1.5,120.0,30.0,,Pagina 25,0.86,Solares Curva 6,,,30,25_solares,,True
Solares Curva 6,1.50 Cinza Degrade,Solares Curva 6 1.50 Cinza Degrade,Resina,1.5,120.0,30.0,,Pagina 25,0.86,Solares Curva 6,,,30,25_solares,,True
Solares Curva 6,1.50 Marrom Oftalmico,Solares Curva 6 1.50 Marrom Oftalmico,Resina,1.5,120.0,30.0,,Pagina 25,0.86,Solares Curva 6,,,30,25_solares,,True
Solares Curva 6,1.50 Marrom Dark,Solares Curva 6 1.50 Marrom Dark,Resina,1.5,120.0,30.0,,Pagina 25,0.86,Solares Curva 6,,,30,25_solares,,True
Solares Curva 6,1.50 Marrom Degrade,Solares Curva 6 1.50 Marrom Degrade,Resina,1.5,120.0,30.0,,Pagina 25,0.86,Solares Curva 6,,,30,25_solares,,True
Solares Curva 6,1.50 Night Drive,Solares Curva 6 1.50 Night Drive,Resina,1.5,120.0,30.0,,Pagina 25,0.86,Solares Curva 6,,,30,25_solares,,True
Solares Curva 6,1.50 Video Filter,Solares Curva 6 1.50 Video Filter,Resina,1.5,120.0,30.0,,Pagina 25,0.86,Solares Curva 6,,,30,25_solares,,True
Solares CR39 Curva 8,Cinza Oftalmico,Solares CR39 Curva 8 Cinza Oftalmico,,,120.0,30.0,,Pagina 25,0.86,Solares CR39 Curva 8,,,30,25_solares,,True
Solares CR39 Curva 8,Cinza Black,Solares CR39 Curva 8 Cinza Black,,,120.0,30.0,,Pagina 25,0.86,Solares CR39 Curva 8,,,30,25_solares,,True
Solares CR39 Curva 8,Marrom Oftalmico,Solares CR39 Curva 8 Marrom Oftalmico,,,120.0,30.0,,Pagina 25,0.86,Solares CR39 Curva 8,,,30,25_solares,,True
Solares CR39 Curva 8,Marrom Dark,Solares CR39 Curva 8 Marrom Dark,,,120.0,30.0,,Pagina 25,0.86,Solares CR39 Curva 8,,,30,25_solares,,True
Solares CR39 Curva 8,Marrom Degrade,Solares CR39 Curva 8 Marrom Degrade,,,120.0,30.0,,Pagina 25,0.86,Solares CR39 Curva 8,,,30,25_solares,,True
Solares 1.59 Curva 6,1.59 G-15,Solares 1.59 Curva 6 1.59 G-15,Policarbonato,1.59,248.0,62.0,,Pagina 25,0.86,Solares 1.59 Curva 6,,,62,25_solares,,True
Solares 1.59 Curva 6,1.59 Cinza,Solares 1.59 Curva 6 1.59 Cinza,Policarbonato,1.59,248.0,62.0,,Pagina 25,0.86,Solares 1.59 Curva 6,,,62,25_solares,,True
Solares 1.59 Curva 6,1.59 Marrom,Solares 1.59 Curva 6 1.59 Marrom,Policarbonato,1.59,248.0,62.0,,Pagina 25,0.86,Solares 1.59 Curva 6,,,62,25_solares,,True
Solares 1.59 Curva 6,1.59 Marrom Degrade,Solares 1.59 Curva 6 1.59 Marrom Degrade,Policarbonato,1.59,248.0,62.0,,Pagina 25,0.86,Solares 1.59 Curva 6,,,62,25_solares,,True
Solares 1.59 Curva 8,1.59 G-15,Solares 1.59 Curva 8 1.59 G-15,Policarbonato,1.59,248.0,62.0,,Pagina 25,0.86,Solares 1.59 Curva 8,,,62,25_solares,,True
Solares 1.59 Curva 8,1.59 Cinza,Solares 1.59 Curva 8 1.59 Cinza,Policarbonato,1.59,248.0,62.0,,Pagina 25,0.86,Solares 1.59 Curva 8,,,62,25_solares,,True
Solares 1.59 Curva 8,1.59 Cinza Degrade,Solares 1.59 Curva 8 1.59 Cinza Degrade,Policarbonato,1.59,248.0,62.0,,Pagina 25,0.86,Solares 1.59 Curva 8,,,62,25_solares,,True
Solares 1.59 Curva 8,1.59 Rose,Solares 1.59 Curva 8 1.59 Rose,Policarbonato,1.59,412.0,103.0,,Pagina 25,0.86,Solares 1.59 Curva 8,,,103,25_solares,,True
Solares 1.59 Curva 8,1.59 Dourado,Solares 1.59 Curva 8 1.59 Dourado,Policarbonato,1.59,412.0,103.0,,Pagina 25,0.86,Solares 1.59 Curva 8,,,103,25_solares,,True
Solares 1.59 Curva 8,1.59 vermelho,Solares 1.59 Curva 8 1.59 vermelho,Policarbonato,1.59,412.0,103.0,,Pagina 25,0.86,Solares 1.59 Curva 8,,,103,25_solares,,True
Solares Polarizado Curva 6,G-15,Solares Polarizado Curva 6 G-15,,,248.0,62.0,,Pagina 25,0.86,Solares Polarizado Curva 6,,,62,25_solares,,True
Solares Polarizado Curva 6,Cinza,Solares Polarizado Curva 6 Cinza,,,248.0,62.0,,Pagina 25,0.86,Solares Polarizado Curva 6,,,62,25_solares,,True
Solares Polarizado Curva 6,Marrom,Solares Polarizado Curva 6 Marrom,,,248.0,62.0,,Pagina 25,0.86,Solares Polarizado Curva 6,,,62,25_solares,,True
Solares Polarizado Curva 6,Cinza Degrade,Solares Polarizado Curva 6 Cinza Degrade,,,248.0,62.0,,Pagina 25,0.86,Solares Polarizado Curva 6,,,62,25_solares,,True
Solares Polarizado Curva 6,Marrom Degrade,Solares Polarizado Curva 6 Marrom Degrade,,,248.0,62.0,,Pagina 25,0.86,Solares Polarizado Curva 6,,,62,25_solares,,True
Solar Espelhado Polarizado Curva 6,Prata,Solar Espelhado Polarizado Curva 6 Prata,,,520.0,130.0,,Pagina 25,0.86,Solar Espelhado Polarizado Curva 6,,,130,25_solares,,True
Solar Espelhado Polarizado Curva 6,Azul,Solar Espelhado Polarizado Curva 6 Azul,,,520.0,130.0,,Pagina 25,0.86,Solar Espelhado Polarizado Curva 6,,,130,25_solares,,True
Solar Espelhado Polarizado Curva 6,Rose,Solar Espelhado Polarizado Curva 6 Rose,,,520.0,130.0,,Pagina 25,0.86,Solar Espelhado Polarizado Curva 6,,,130,25_solares,,True
Solar Espelhado Polarizado Curva 6,verde,Solar Espelhado Polarizado Curva 6 verde,,,520.0,130.0,,Pagina 25,0.86,Solar Espelhado Polarizado Curva 6,,,130,25_solares,,True
Solar Espelhado Polarizado Curva 6,Azul Céu,Solar Espelhado Polarizado Curva 6 Azul Céu,,,520.0,130.0,,Pagina 25,0.86,Solar Espelhado Polarizado Curva 6,,,130,25_solares,,True
Solar Espelhado Polarizado Curva 6,Violeta,Solar Espelhado Polarizado Curva 6 Violeta,,,520.0,130.0,,Pagina 25,0.86,Solar Espelhado Polarizado Curva 6,,,130,25_solares,,True
