ID_Item;ID_Venda_CSV;ID_Produto_CSV;Qtd;Valor;DIAGNOSTICO
16307;11046;4497;1;150,00;Venda Pai Nao Existe no Banco
16308;11046;7628;1;290,00;Venda Pai Nao Existe no Banco
16309;11047;9003;1;690,00;Venda Pai Nao Existe no Banco
16313;11047;9131;1;3.000,00;Venda Pai Nao Existe no Banco
16314;11049;1534;1;160,00;Venda Pai Nao Existe no Banco
16315;11051;1542;1;350,00;Venda Pai Nao Existe no Banco
16316;11052;8720;1;250,00;Venda Pai Nao Existe no Banco
16317;11055;1554;1;290,00;Venda Pai Nao Existe no Banco
16318;11055;3468;1;210,00;Venda Pai Nao Existe no Banco
16319;11056;8738;1;350,00;Venda Pai Nao Existe no Banco
16320;11059;7727;1;260,00;Venda Pai Nao Existe no Banco
16321;11061;6292;1;230,00;Venda Pai Nao Existe no Banco
16322;11062;7628;1;240,00;Venda Pai Nao Existe no Banco
16323;11064;1349;1;160,00;Venda Pai Nao Existe no Banco
16324;11065;3860;1;140,00;Venda Pai Nao Existe no Banco
16325;11065;7953;1;230,00;Venda Pai Nao Existe no Banco
16326;11066;7953;1;110,00;Venda Pai Nao Existe no Banco
16327;11067;1542;1;350,00;Venda Pai Nao Existe no Banco
16328;11069;1542;1;350,00;Venda Pai Nao Existe no Banco
16329;11070;8355;1;450,00;Venda Pai Nao Existe no Banco
16330;11070;7953;1;250,00;Venda Pai Nao Existe no Banco
16331;11071;6292;1;100,00;Venda Pai Nao Existe no Banco
16332;11074;1542;1;350,00;Venda Pai Nao Existe no Banco
16333;11077;1542;1;300,00;Venda Pai Nao Existe no Banco
16335;11078;1534;1;160,00;Venda Pai Nao Existe no Banco
16336;11080;1673;1;93,00;Venda Pai Nao Existe no Banco
16337;11082;1844;1;280,00;Venda Pai Nao Existe no Banco
16338;11082;7953;1;250,00;Venda Pai Nao Existe no Banco
16339;11083;1844;1;250,00;Venda Pai Nao Existe no Banco
16340;11084;1349;1;150,00;Venda Pai Nao Existe no Banco
16341;11085;1534;1;160,00;Venda Pai Nao Existe no Banco
16342;11086;9074;1;690,00;Venda Pai Nao Existe no Banco
16343;11086;7714;1;290,00;Venda Pai Nao Existe no Banco
16344;11092;1534;1;160,00;Venda Pai Nao Existe no Banco
16345;11092;5934;1;490,00;Venda Pai Nao Existe no Banco
16346;11093;7510;1;350,00;Venda Pai Nao Existe no Banco
16347;11093;1534;1;250,00;Venda Pai Nao Existe no Banco
16348;11095;1371;1;150,00;Venda Pai Nao Existe no Banco
16349;11097;1760;1;670,00;Venda Pai Nao Existe no Banco
16350;11097;1844;1;230,00;Venda Pai Nao Existe no Banco
16351;11098;7628;1;170,00;Venda Pai Nao Existe no Banco
16352;11098;8552;1;190,00;Venda Pai Nao Existe no Banco
16353;11099;9075;1;550,00;Venda Pai Nao Existe no Banco
16354;11099;9075;1;550,00;Venda Pai Nao Existe no Banco
16355;11100;7821;1;260,00;Venda Pai Nao Existe no Banco
16356;11101;1542;1;196,00;Venda Pai Nao Existe no Banco
16357;11102;1534;1;160,00;Venda Pai Nao Existe no Banco
16358;11104;7953;1;250,00;Venda Pai Nao Existe no Banco
16359;11104;8889;1;750,00;Venda Pai Nao Existe no Banco
16360;11105;1542;2;630,00;Venda Pai Nao Existe no Banco
16361;11105;9106;1;585,00;Venda Pai Nao Existe no Banco
16362;11106;9036;1;550,00;Venda Pai Nao Existe no Banco
16363;11106;1534;1;160,00;Venda Pai Nao Existe no Banco
16364;11107;1534;1;290,00;Venda Pai Nao Existe no Banco
16365;11109;7953;1;230,00;Venda Pai Nao Existe no Banco
16366;11109;8355;1;390,00;Venda Pai Nao Existe no Banco
16367;11110;7953;1;220,00;Venda Pai Nao Existe no Banco
16369;11111;7626;1;216,00;Venda Pai Nao Existe no Banco
16370;11112;8273;1;620,00;Venda Pai Nao Existe no Banco
16371;11112;8273;1;620,00;Venda Pai Nao Existe no Banco
16372;11112;8552;1;190,00;Venda Pai Nao Existe no Banco
16373;11112;8552;1;220,00;Venda Pai Nao Existe no Banco
16374;11112;7821;1;250,00;Venda Pai Nao Existe no Banco
16375;11112;8668;1;90,00;Venda Pai Nao Existe no Banco
16376;11113;8987;1;990,00;Venda Pai Nao Existe no Banco
16377;11113;7628;1;190,00;Venda Pai Nao Existe no Banco
16379;11114;1534;1;160,00;Venda Pai Nao Existe no Banco
16380;11114;9132;1;100,00;Venda Pai Nao Existe no Banco
16381;11116;1554;1;315,00;Venda Pai Nao Existe no Banco
16382;11117;1542;1;350,00;Venda Pai Nao Existe no Banco
16383;11120;5627;1;890,00;Venda Pai Nao Existe no Banco
16384;11120;9104;1;690,00;Venda Pai Nao Existe no Banco
16385;11121;8678;1;2.400,00;Venda Pai Nao Existe no Banco
16386;11121;8355;1;390,00;Venda Pai Nao Existe no Banco
16387;11122;8913;1;1.252,00;Venda Pai Nao Existe no Banco
16388;11124;1534;1;160,00;Venda Pai Nao Existe no Banco
16389;11125;6292;1;190,00;Venda Pai Nao Existe no Banco
16390;11126;8308;1;65,00;Venda Pai Nao Existe no Banco
16391;11127;1542;1;690,00;Venda Pai Nao Existe no Banco
16393;11128;8552;1;190,00;Venda Pai Nao Existe no Banco
16394;11128;9133;1;1.450,00;Venda Pai Nao Existe no Banco
16396;11129;8963;1;747,00;Venda Pai Nao Existe no Banco
16397;11132;7821;1;250,00;Venda Pai Nao Existe no Banco
16398;11129;9134;1;4.715,00;Venda Pai Nao Existe no Banco
16399;11133;7821;1;250,00;Venda Pai Nao Existe no Banco
16400;11135;2403;1;280,00;Venda Pai Nao Existe no Banco
16401;11137;7628;1;260,00;Venda Pai Nao Existe no Banco
16402;11139;8552;1;190,00;Venda Pai Nao Existe no Banco
16403;11140;7953;1;250,00;Venda Pai Nao Existe no Banco
16404;11140;7821;1;290,00;Venda Pai Nao Existe no Banco
16405;11141;7953;1;250,00;Venda Pai Nao Existe no Banco
16406;11141;8817;1;980,00;Venda Pai Nao Existe no Banco
16407;11143;1534;1;160,00;Venda Pai Nao Existe no Banco
16408;11143;7628;1;260,00;Venda Pai Nao Existe no Banco
16409;11145;7628;1;340,00;Venda Pai Nao Existe no Banco
16410;11146;1534;1;156,00;Venda Pai Nao Existe no Banco
16411;11146;7129;1;294,00;Venda Pai Nao Existe no Banco
16412;11147;7953;1;250,00;Venda Pai Nao Existe no Banco
16413;11148;1542;1;315,00;Venda Pai Nao Existe no Banco
16414;11148;7821;1;260,00;Venda Pai Nao Existe no Banco
16415;11149;1542;1;315,00;Venda Pai Nao Existe no Banco
16416;11150;1542;1;390,00;Venda Pai Nao Existe no Banco
16417;11150;8936;1;800,00;Venda Pai Nao Existe no Banco
16418;11151;7953;1;250,00;Venda Pai Nao Existe no Banco
16419;11151;8355;1;350,00;Venda Pai Nao Existe no Banco
16420;11152;7953;1;225,00;Venda Pai Nao Existe no Banco
16421;11153;7953;1;250,00;Venda Pai Nao Existe no Banco
16422;11153;7821;1;250,00;Venda Pai Nao Existe no Banco
16423;11154;1542;1;350,00;Venda Pai Nao Existe no Banco
16424;11155;7953;1;290,00;Venda Pai Nao Existe no Banco
16425;11155;8552;1;260,00;Venda Pai Nao Existe no Banco
16426;11156;7953;1;250,00;Venda Pai Nao Existe no Banco
16427;11157;1534;1;160,00;Venda Pai Nao Existe no Banco
16429;11157;8749;1;490,00;Venda Pai Nao Existe no Banco
16430;11158;1534;1;144,00;Venda Pai Nao Existe no Banco
16431;11158;8552;1;234,00;Venda Pai Nao Existe no Banco
16432;11159;1534;1;140,00;Venda Pai Nao Existe no Banco
16433;11159;1534;1;140,00;Venda Pai Nao Existe no Banco
16434;11159;1760;1;585,00;Venda Pai Nao Existe no Banco
16435;11159;7821;1;220,00;Venda Pai Nao Existe no Banco
16436;11122;8552;1;190,00;Venda Pai Nao Existe no Banco
16437;11160;1405;1;190,00;Venda Pai Nao Existe no Banco
16438;11161;1552;1;350,00;Venda Pai Nao Existe no Banco
16439;11161;7821;1;260,00;Venda Pai Nao Existe no Banco
16440;11162;1552;1;350,00;Venda Pai Nao Existe no Banco
16441;11154;8552;1;190,00;Venda Pai Nao Existe no Banco
16442;11163;7953;1;250,00;Venda Pai Nao Existe no Banco
16443;11163;8552;1;240,00;Venda Pai Nao Existe no Banco
16444;11164;7953;1;250,00;Venda Pai Nao Existe no Banco
16445;11164;7821;1;280,00;Venda Pai Nao Existe no Banco
16446;11165;8824;1;990,00;Venda Pai Nao Existe no Banco
16448;11166;9131;1;3.000,00;Venda Pai Nao Existe no Banco
16449;11167;1542;1;350,00;Venda Pai Nao Existe no Banco
16450;11167;7821;1;280,00;Venda Pai Nao Existe no Banco
16451;11168;1534;1;305,00;Venda Pai Nao Existe no Banco
16452;11168;7821;1;280,00;Venda Pai Nao Existe no Banco
16453;11169;8275;1;790,00;Venda Pai Nao Existe no Banco
16455;11170;1542;0,5;175,00;Venda Pai Nao Existe no Banco
16456;11170;1533;0,5;45,00;Venda Pai Nao Existe no Banco
16457;11171;1534;1;160,00;Venda Pai Nao Existe no Banco
16458;11172;1534;1;160,00;Venda Pai Nao Existe no Banco
16459;11173;8355;1;450,00;Venda Pai Nao Existe no Banco
16460;11174;1542;1;390,00;Venda Pai Nao Existe no Banco
16461;11175;1542;0,5;160,00;Venda Pai Nao Existe no Banco
16462;11175;3448;1;170,00;Venda Pai Nao Existe no Banco
16463;11176;1542;1;350,00;Venda Pai Nao Existe no Banco
16464;11176;7821;1;240,00;Venda Pai Nao Existe no Banco
16465;11178;1542;1;300,00;Venda Pai Nao Existe no Banco
16466;11179;7953;1;250,00;Venda Pai Nao Existe no Banco
16467;11179;9013;1;650,00;Venda Pai Nao Existe no Banco
16468;11180;7953;1;250,00;Venda Pai Nao Existe no Banco
16469;11181;7953;1;250,00;Venda Pai Nao Existe no Banco
16470;11181;8552;1;190,00;Venda Pai Nao Existe no Banco
16471;11182;6292;1;190,00;Venda Pai Nao Existe no Banco
16472;11183;8300;1;690,00;Venda Pai Nao Existe no Banco
16473;11183;8355;1;650,00;Venda Pai Nao Existe no Banco
16474;11184;5627;0,5;445,00;Venda Pai Nao Existe no Banco
16475;11185;1542;1;350,00;Venda Pai Nao Existe no Banco
16476;11187;6292;1;120,00;Venda Pai Nao Existe no Banco
16477;11188;1769;1;1.039,00;Venda Pai Nao Existe no Banco
16478;11189;7953;1;250,00;Venda Pai Nao Existe no Banco
16480;11189;8815;1;1.170,00;Venda Pai Nao Existe no Banco
16481;11191;7628;1;200,00;Venda Pai Nao Existe no Banco
16482;11192;7628;1;230,00;Venda Pai Nao Existe no Banco
16484;11193;9136;1;1.880,00;Venda Pai Nao Existe no Banco
16485;11193;6292;1;280,00;Venda Pai Nao Existe no Banco
16486;11194;1533;1;90,00;Venda Pai Nao Existe no Banco
16487;11194;7821;1;290,00;Venda Pai Nao Existe no Banco
16489;11194;8185;1;540,00;Venda Pai Nao Existe no Banco
16490;11195;2403;2;780,00;Venda Pai Nao Existe no Banco
16491;11196;1542;1;350,00;Venda Pai Nao Existe no Banco
16492;11196;8552;1;250,00;Venda Pai Nao Existe no Banco
16493;11197;8590;1;1.999,00;Venda Pai Nao Existe no Banco
16494;11198;1542;1;350,00;Venda Pai Nao Existe no Banco
16495;11198;1349;1;190,00;Venda Pai Nao Existe no Banco
16496;11199;1542;1;350,00;Venda Pai Nao Existe no Banco
16497;11199;1924;1;290,00;Venda Pai Nao Existe no Banco
16498;11201;1534;1;100,00;Venda Pai Nao Existe no Banco
16499;11202;7821;1;270,00;Venda Pai Nao Existe no Banco
16500;11203;7953;1;250,00;Venda Pai Nao Existe no Banco
16501;11203;7953;1;250,00;Venda Pai Nao Existe no Banco
16502;11203;8355;1;550,00;Venda Pai Nao Existe no Banco
16503;11203;7821;1;350,00;Venda Pai Nao Existe no Banco
16504;11204;7821;1;290,00;Venda Pai Nao Existe no Banco
16505;11207;7953;1;250,00;Venda Pai Nao Existe no Banco
16507;11209;7821;1;290,00;Venda Pai Nao Existe no Banco
16508;11209;9137;1;1.369,00;Venda Pai Nao Existe no Banco
16509;11210;7821;1;290,00;Venda Pai Nao Existe no Banco
16510;11211;1534;1;140,00;Venda Pai Nao Existe no Banco
16511;11212;2403;1;280,00;Venda Pai Nao Existe no Banco
16512;11213;1552;1;350,00;Venda Pai Nao Existe no Banco
16513;11213;5940;1;450,00;Venda Pai Nao Existe no Banco
16515;11214;9138;1;120,00;Venda Pai Nao Existe no Banco
16516;11215;1534;1;160,00;Venda Pai Nao Existe no Banco
16517;11215;4621;1;140,00;Venda Pai Nao Existe no Banco
16518;11216;1542;1;315,00;Venda Pai Nao Existe no Banco
16519;11216;1542;1;315,00;Venda Pai Nao Existe no Banco
16520;11216;2720;1;140,00;Venda Pai Nao Existe no Banco
16521;11216;8552;1;170,00;Venda Pai Nao Existe no Banco
16522;11218;1542;1;350,00;Venda Pai Nao Existe no Banco
16523;11218;8552;1;250,00;Venda Pai Nao Existe no Banco
16525;11219;8552;1;200,00;Venda Pai Nao Existe no Banco
16526;11219;5627;1;860,00;Venda Pai Nao Existe no Banco
16527;11220;2720;1;160,00;Venda Pai Nao Existe no Banco
16528;11222;7821;1;280,00;Venda Pai Nao Existe no Banco
16529;11223;1534;1;160,00;Venda Pai Nao Existe no Banco
16530;11224;9139;1;190,00;Venda Pai Nao Existe no Banco
16531;11225;8552;1;240,00;Venda Pai Nao Existe no Banco
16532;11227;1534;1;160,00;Venda Pai Nao Existe no Banco
16533;11228;9138;1;280,00;Venda Pai Nao Existe no Banco
16534;11229;8552;1;100,00;Venda Pai Nao Existe no Banco
16535;11230;9138;1;260,00;Venda Pai Nao Existe no Banco
16536;11231;1534;1;160,00;Venda Pai Nao Existe no Banco
16537;11231;7821;1;280,00;Venda Pai Nao Existe no Banco
16539;11232;7953;0,5;175,00;Venda Pai Nao Existe no Banco
16540;11232;8300;0,5;445,00;Venda Pai Nao Existe no Banco
16541;11232;7821;1;300,00;Venda Pai Nao Existe no Banco
16542;11233;8552;1;190,00;Venda Pai Nao Existe no Banco
16543;11234;1542;1;350,00;Venda Pai Nao Existe no Banco
16544;11234;7821;1;390,00;Venda Pai Nao Existe no Banco
16545;11235;7953;1;250,00;Venda Pai Nao Existe no Banco
16546;11236;9139;1;100,00;Venda Pai Nao Existe no Banco
16548;11238;4581;1;240,00;Venda Pai Nao Existe no Banco
16549;11239;7953;1;230,00;Venda Pai Nao Existe no Banco
16550;11240;8707;1;1.790,00;Venda Pai Nao Existe no Banco
16551;11240;7821;1;290,00;Venda Pai Nao Existe no Banco
16552;11241;6292;1;100,00;Venda Pai Nao Existe no Banco
16553;11242;9075;1;650,00;Venda Pai Nao Existe no Banco
16554;11242;7821;1;250,00;Venda Pai Nao Existe no Banco
16555;11243;1760;1;550,00;Venda Pai Nao Existe no Banco
16556;11243;7628;1;350,00;Venda Pai Nao Existe no Banco
16558;11244;7821;1;270,00;Venda Pai Nao Existe no Banco
16559;11244;9141;1;1.900,00;Venda Pai Nao Existe no Banco
16560;11245;1554;1;350,00;Venda Pai Nao Existe no Banco
16562;11247;1760;1;550,00;Venda Pai Nao Existe no Banco
16563;11248;8552;1;190,00;Venda Pai Nao Existe no Banco
16564;11249;7821;1;290,00;Venda Pai Nao Existe no Banco
16565;11249;1534;1;160,00;Venda Pai Nao Existe no Banco
16566;11250;7953;1;250,00;Venda Pai Nao Existe no Banco
16567;11250;7821;1;290,00;Venda Pai Nao Existe no Banco
16568;11251;1534;1;160,00;Venda Pai Nao Existe no Banco
16569;11252;2720;1;260,00;Venda Pai Nao Existe no Banco
16570;11237;9143;1;940,00;Venda Pai Nao Existe no Banco
16571;11254;7667;1;280,00;Venda Pai Nao Existe no Banco
16572;11254;7953;1;250,00;Venda Pai Nao Existe no Banco
16573;11255;1671;1;150,00;Venda Pai Nao Existe no Banco
16574;11256;1534;1;160,00;Venda Pai Nao Existe no Banco
16575;11257;1542;1;350,00;Venda Pai Nao Existe no Banco
16576;11259;1542;1;300,00;Venda Pai Nao Existe no Banco
16577;11260;8102;1;590,00;Venda Pai Nao Existe no Banco
16578;11260;7628;1;280,00;Venda Pai Nao Existe no Banco
16579;11261;7821;1;290,00;Venda Pai Nao Existe no Banco
16581;11262;1534;1;160,00;Venda Pai Nao Existe no Banco
16582;11262;9138;1;190,00;Venda Pai Nao Existe no Banco
16583;11261;9144;1;860,00;Venda Pai Nao Existe no Banco
16584;11263;7953;1;250,00;Venda Pai Nao Existe no Banco
16585;11263;7821;1;290,00;Venda Pai Nao Existe no Banco
16586;11263;2403;1;390,00;Venda Pai Nao Existe no Banco
16587;11265;1349;1;150,00;Venda Pai Nao Existe no Banco
16588;11265;1534;1;150,00;Venda Pai Nao Existe no Banco
16589;11267;7491;1;290,00;Venda Pai Nao Existe no Banco
16590;11267;7953;1;250,00;Venda Pai Nao Existe no Banco
16591;11269;7719;1;280,00;Venda Pai Nao Existe no Banco
16592;11269;7953;1;250,00;Venda Pai Nao Existe no Banco
16593;11270;7727;1;280,00;Venda Pai Nao Existe no Banco
16594;11270;7953;1;360,00;Venda Pai Nao Existe no Banco
16595;11271;8189;1;490,00;Venda Pai Nao Existe no Banco
16596;11272;7719;1;450,00;Venda Pai Nao Existe no Banco
16597;11272;1542;1;350,00;Venda Pai Nao Existe no Banco
16598;11273;1371;1;140,00;Venda Pai Nao Existe no Banco
16599;11275;2720;1;280,00;Venda Pai Nao Existe no Banco
16600;11275;1760;1;690,00;Venda Pai Nao Existe no Banco
16601;11276;1542;1;300,00;Venda Pai Nao Existe no Banco
16602;11277;7499;1;290,00;Venda Pai Nao Existe no Banco
16603;11277;7953;1;250,00;Venda Pai Nao Existe no Banco
16604;11272;1542;1;350,00;Venda Pai Nao Existe no Banco
16605;11272;8552;1;280,00;Venda Pai Nao Existe no Banco
16606;11279;7953;1;250,00;Venda Pai Nao Existe no Banco
16607;11279;8355;1;540,00;Venda Pai Nao Existe no Banco
16608;11280;6292;1;100,00;Venda Pai Nao Existe no Banco
16609;11282;1542;1;310,00;Venda Pai Nao Existe no Banco
16610;11282;7821;1;260,00;Venda Pai Nao Existe no Banco
16611;11283;1534;1;160,00;Venda Pai Nao Existe no Banco
16612;11284;2403;1;390,00;Venda Pai Nao Existe no Banco
16613;11286;8552;1;190,00;Venda Pai Nao Existe no Banco
16614;11287;7953;1;240,00;Venda Pai Nao Existe no Banco
16615;11287;7821;1;260,00;Venda Pai Nao Existe no Banco
16616;11289;1542;1;350,00;Venda Pai Nao Existe no Banco
16617;11289;7821;1;280,00;Venda Pai Nao Existe no Banco
16618;11290;7953;1;250,00;Venda Pai Nao Existe no Banco
16619;11290;7821;1;290,00;Venda Pai Nao Existe no Banco
16620;11291;7953;1;250,00;Venda Pai Nao Existe no Banco
16621;11291;8355;1;490,00;Venda Pai Nao Existe no Banco
16623;11293;1534;1;250,00;Venda Pai Nao Existe no Banco
16624;11294;7810;1;150,00;Venda Pai Nao Existe no Banco
16625;11296;1542;1;350,00;Venda Pai Nao Existe no Banco
16628;11297;7987;1;550,00;Venda Pai Nao Existe no Banco
16629;11298;1534;1;160,00;Venda Pai Nao Existe no Banco
16630;11298;8355;1;440,00;Venda Pai Nao Existe no Banco
16631;11299;9139;1;290,00;Venda Pai Nao Existe no Banco
16632;11292;2403;1;390,00;Venda Pai Nao Existe no Banco
16633;11300;5134;1;160,00;Venda Pai Nao Existe no Banco
16634;11301;1171;1;550,00;Venda Pai Nao Existe no Banco
16635;11302;1542;1;315,00;Venda Pai Nao Existe no Banco
16636;11303;7953;1;250,00;Venda Pai Nao Existe no Banco
16637;11303;9145;1;1.595,00;Venda Pai Nao Existe no Banco
16639;11304;1534;1;160,00;Venda Pai Nao Existe no Banco
16640;11304;6292;1;170,00;Venda Pai Nao Existe no Banco
16641;11305;8300;1;690,00;Venda Pai Nao Existe no Banco
16642;11306;1534;1;160,00;Venda Pai Nao Existe no Banco
16643;11309;9075;1;690,00;Venda Pai Nao Existe no Banco
16644;11309;7821;1;290,00;Venda Pai Nao Existe no Banco
16645;11310;7953;1;250,00;Venda Pai Nao Existe no Banco
16646;11311;8668;1;69,90;Venda Pai Nao Existe no Banco
16647;11312;8273;1;650,00;Venda Pai Nao Existe no Banco
16648;11312;7821;1;350,00;Venda Pai Nao Existe no Banco
16649;11314;1542;1;350,00;Venda Pai Nao Existe no Banco
16650;11315;7953;1;220,00;Venda Pai Nao Existe no Banco
16651;11315;8355;1;360,00;Venda Pai Nao Existe no Banco
16654;11303;9147;1;270,00;Venda Pai Nao Existe no Banco
16656;11317;7821;1;290,00;Venda Pai Nao Existe no Banco
16657;11317;9148;1;1.854,00;Venda Pai Nao Existe no Banco
16658;11318;7953;1;250,00;Venda Pai Nao Existe no Banco
16659;11319;8552;1;190,00;Venda Pai Nao Existe no Banco
16661;11320;8868;1;2.230,00;Venda Pai Nao Existe no Banco
16662;11320;7821;1;290,00;Venda Pai Nao Existe no Banco
16663;11321;7810;0,5;95,00;Venda Pai Nao Existe no Banco
16664;11322;2403;1;280,00;Venda Pai Nao Existe no Banco
16665;11323;7821;1;280,00;Venda Pai Nao Existe no Banco
16666;11324;1542;1;350,00;Venda Pai Nao Existe no Banco
16667;11324;8355;1;390,00;Venda Pai Nao Existe no Banco
16668;11325;7953;1;250,00;Venda Pai Nao Existe no Banco
16669;11326;8987;1;990,00;Venda Pai Nao Existe no Banco
16670;11327;7810;1;150,00;Venda Pai Nao Existe no Banco
16671;11327;7461;1;470,00;Venda Pai Nao Existe no Banco
16672;11329;8185;1;675,00;Venda Pai Nao Existe no Banco
16673;11329;7821;1;260,00;Venda Pai Nao Existe no Banco
16674;11330;6292;1;100,00;Venda Pai Nao Existe no Banco
16675;11331;7821;1;260,00;Venda Pai Nao Existe no Banco
16676;11332;9074;1;650,00;Venda Pai Nao Existe no Banco
16677;11332;2720;1;190,00;Venda Pai Nao Existe no Banco
16678;11333;8987;1;800,00;Venda Pai Nao Existe no Banco
16679;11334;1534;1;160,00;Venda Pai Nao Existe no Banco
16680;11334;8552;1;190,00;Venda Pai Nao Existe no Banco
16681;11335;7953;1;250,00;Venda Pai Nao Existe no Banco
16682;11335;7821;1;350,00;Venda Pai Nao Existe no Banco
16683;11337;9074;1;650,00;Venda Pai Nao Existe no Banco
16684;11337;7821;1;290,00;Venda Pai Nao Existe no Banco
16685;11338;7953;1;250,00;Venda Pai Nao Existe no Banco
16686;11338;8928;1;730,00;Venda Pai Nao Existe no Banco
16687;11339;1534;1;160,00;Venda Pai Nao Existe no Banco
16688;11339;6292;1;190,00;Venda Pai Nao Existe no Banco
16689;11340;9074;1;650,00;Venda Pai Nao Existe no Banco
16690;11340;1842;1;200,00;Venda Pai Nao Existe no Banco
16692;11341;1349;1;180,00;Venda Pai Nao Existe no Banco
16693;11341;1534;1;160,00;Venda Pai Nao Existe no Banco
16694;11342;1542;1;310,00;Venda Pai Nao Existe no Banco
16695;11342;1842;1;190,00;Venda Pai Nao Existe no Banco
16696;11343;9057;1;960,00;Venda Pai Nao Existe no Banco
16697;11343;7821;1;380,00;Venda Pai Nao Existe no Banco
16698;11344;9057;1;960,00;Venda Pai Nao Existe no Banco
16699;11344;7821;1;380,00;Venda Pai Nao Existe no Banco
16700;11345;1542;1;320,00;Venda Pai Nao Existe no Banco
16701;11345;1842;1;170,00;Venda Pai Nao Existe no Banco
16702;11346;7953;1;250,00;Venda Pai Nao Existe no Banco
16703;11346;8355;1;450,00;Venda Pai Nao Existe no Banco
16704;11347;9066;1;700,00;Venda Pai Nao Existe no Banco
16705;11347;8552;1;0,00;Venda Pai Nao Existe no Banco
16706;11349;7953;1;80,00;Venda Pai Nao Existe no Banco
