Código;Lk_venda;Lk_produto;Qtd;Valor vendido;Custo;Valor normal
14090;9419;8552;1;150,00;0,00;
14091;9418;7953;1;250,00;0,00;
14092;9418;8905;1;850,00;0,00;
14093;9420;1534;1;160,00;0,00;
14094;9420;7385;1;10,00;0,00;
14095;9421;1752;1;350,00;0,00;
14096;9422;7628;1;170,00;0,00;
14097;9423;1534;1;160,00;0,00;
14098;9423;7821;1;280,00;0,00;
14099;9425;1542;1;290,00;0,00;
14100;9426;7953;1;250,00;0,00;
14101;9426;8193;1;150,00;0,00;
14102;9428;7823;1;1.000,00;0,00;
14103;9429;7953;1;220,00;0,00;
14104;9429;7821;1;230,00;0,00;
14105;9430;7821;1;250,00;0,00;
14106;9431;1531;1;150,00;0,00;
14107;9432;8806;1;199,00;0,00;
14108;9432;7821;1;260,00;0,00;
14109;9432;8916;1;890,00;0,00;
14110;9433;7953;0,5;140,00;0,00;
14111;9434;4996;1;140,00;0,00;
14112;9436;7953;1;225,00;0,00;
14113;9436;8552;1;100,00;0,00;
14114;9437;1542;1;250,00;0,00;
14115;9438;8193;1;160,00;0,00;
14117;9439;8184;1;200,00;0,00;
14119;9441;1533;1;40,00;0,00;
14120;9442;7953;1;225,00;0,00;
14121;9445;7628;1;150,00;0,00;
14122;9446;7972;1;290,00;0,00;
14123;9447;8696;1;1.100,00;0,00;
14124;9450;7821;1;350,00;0,00;
14126;9451;8917;1;890,00;0,00;
14127;9452;1554;1;350,00;0,00;
14129;9453;8920;1;860,00;0,00;
14130;9454;1760;1;390,00;0,00;
14132;9455;8921;1;3.000,00;0,00;
14134;9455;8922;1;464,00;0,00;
14136;9456;1554;1;280,00;0,00;
14137;9457;8552;1;170,00;0,00;
14138;9458;1534;0,5;50,00;0,00;
14139;9460;1534;1;160,00;0,00;
14140;9460;8552;1;180,00;0,00;
14141;9461;8488;1;390,00;0,00;
14142;9462;1554;1;280,00;0,00;
14143;9463;1534;1;160,00;0,00;
14144;9464;7953;1;250,00;0,00;
14145;9464;7821;1;280,00;0,00;
14146;9465;7628;1;160,00;0,00;
14147;9468;7953;1;250,00;0,00;
14148;9468;8355;1;390,00;0,00;
14149;9464;4078;1;2.250,00;0,00;
14150;9469;1528;1;180,00;0,00;
14151;9470;1534;1;160,00;0,00;
14152;9470;7821;1;260,00;0,00;
14153;9471;1760;1;490,00;0,00;
14154;9471;8552;1;100,00;0,00;
14155;9473;6292;1;100,00;0,00;
14156;9474;1542;1;350,00;0,00;
14157;9474;7821;1;280,00;0,00;
14158;9475;7628;1;150,00;0,00;
14159;9476;7821;1;290,00;0,00;
14160;9477;1534;1;160,00;0,00;
14161;9477;7821;1;280,00;0,00;
14162;9478;7263;1;180,00;0,00;
14163;9480;3583;1;941,00;0,00;
14164;9481;1542;1;350,00;0,00;
14165;9481;7821;1;290,00;0,00;
14166;9482;7953;1;175,00;0,00;
14167;9483;4581;1;280,00;0,00;
14168;9487;7953;1;250,00;0,00;
14169;9487;8355;1;320,00;0,00;
14170;9489;8720;1;250,00;0,00;
14171;9489;7953;1;220,00;0,00;
14172;9492;1542;1;350,00;0,00;
14173;9492;8488;1;390,00;0,00;
14176;9494;7628;1;160,00;0,00;
14177;9497;5939;1;450,00;0,00;
14178;9498;7953;1;225,00;0,00;
14179;9498;8553;1;265,00;0,00;
14180;9499;7953;1;250,00;0,00;
14181;9499;7821;1;280,00;0,00;
14182;9500;8552;1;190,00;0,00;
14183;9501;1534;1;160,00;0,00;
14184;9502;7953;1;250,00;0,00;
14185;9502;7821;1;260,00;0,00;
14186;9503;7953;1;250,00;0,00;
14187;9503;8552;1;190,00;0,00;
14188;9504;1534;1;145,00;0,00;
14189;9506;8573;1;280,00;0,00;
14190;9507;1760;1;750,00;0,00;
14191;9507;8355;1;390,00;0,00;
14192;9507;5940;1;290,00;0,00;
14193;9507;8573;1;280,00;0,00;
14194;9508;1534;1;160,00;0,00;
14195;9509;8198;1;733,00;0,00;
14196;9509;7953;1;230,00;0,00;
14197;9510;8552;1;100,00;0,00;
14198;9511;7953;1;250,00;0,00;
14199;9512;7972;1;350,00;0,00;
14200;9511;8501;1;450,00;0,00;
14201;9513;7628;1;200,00;0,00;
14203;9514;8820;1;1.070,00;0,00;
14204;9514;8924;1;3.000,00;0,00;
14205;9515;1542;1;350,00;0,00;
14206;9515;8552;1;190,00;0,00;
14207;9516;8185;1;650,00;0,00;
14208;9516;8668;1;26,00;0,00;
14209;9516;8552;1;170,00;0,00;
14210;9517;7972;1;100,00;0,00;
14211;9518;7953;1;450,00;0,00;
14212;9518;8552;1;190,00;0,00;
14215;9520;1534;1;150,00;0,00;
14216;9521;1534;1;140,00;0,00;
14217;9524;7953;1;225,00;0,00;
14218;9524;8552;1;170,00;0,00;
14221;9525;5521;1;450,00;0,00;
14223;9525;8593;1;1.190,00;0,00;
14224;9526;1554;1;290,00;0,00;
14225;9526;7801;1;410,00;0,00;
14226;9527;1534;1;160,00;0,00;
14227;9527;8552;1;120,00;0,00;
14228;9528;8834;1;570,00;0,00;
14229;9529;7719;1;190,00;0,00;
14230;9530;1542;1;350,00;0,00;
14231;9530;8355;1;280,00;0,00;
14232;9531;1534;1;160,00;0,00;
14233;9532;7953;1;250,00;0,00;
14234;9533;1326;1;80,00;0,00;
14235;9535;1534;1;160,00;0,00;
14236;9536;1534;1;120,00;0,00;
14238;9536;8552;1;140,00;0,00;
14239;9536;5627;1;690,00;0,00;
14240;9536;7628;1;0,00;0,00;
14241;9537;1552;1;350,00;0,00;
14242;9537;8552;1;120,00;0,00;
14243;9538;7953;1;250,00;0,00;
14244;9538;8552;1;170,00;0,00;
14245;9540;1542;1;288,00;0,00;
14246;9489;8552;1;140,00;0,00;
14247;9489;7821;1;220,00;0,00;
14248;9541;7555;1;800,00;0,00;
14249;9542;7953;1;250,00;0,00;
14250;9544;5933;1;440,00;0,00;
14251;9545;8552;1;190,00;0,00;
14253;9546;8149;1;900,00;0,00;
14254;9547;7821;1;250,00;0,00;
14255;9548;8355;1;260,00;0,00;
14257;9549;5933;1;380,00;0,00;
14258;9550;7953;1;250,00;0,00;
14261;9550;8943;1;450,00;0,00;
14262;9552;1754;1;1.071,00;0,00;
14263;9552;7821;1;261,00;0,00;
14264;9554;5627;1;900,00;0,00;
14265;9554;7821;1;225,00;0,00;
14268;9556;6292;1;100,00;0,00;
14269;9557;7198;1;340,00;0,00;
14270;9558;1542;1;350,00;0,00;
14271;9558;8552;1;250,00;0,00;
14272;9559;1542;1;315,00;0,00;
14273;9559;8355;1;355,00;0,00;
14274;9559;5627;1;800,00;0,00;
14275;9559;8552;1;145,00;0,00;
14276;9561;1534;1;160,00;0,00;
14277;9561;7821;1;260,00;0,00;
14278;9562;8680;1;1.380,00;0,00;
14279;9563;7953;1;220,00;0,00;
14280;9563;7821;1;250,00;0,00;
14281;9564;8680;1;1.380,00;0,00;
14282;9564;7821;1;240,00;0,00;
14283;9555;7628;1;280,00;0,00;
14284;9555;1760;1;790,00;0,00;
14285;9565;1534;1;140,00;0,00;
14286;9565;8552;1;100,00;0,00;
14287;9567;7953;1;220,00;0,00;
14288;9568;1534;1;160,00;0,00;
14289;9569;7628;1;150,00;0,00;
14290;9570;8273;1;550,00;0,00;
14292;9570;8853;1;600,00;0,00;
14293;9571;5133;1;180,00;0,00;
14294;9572;8062;1;190,00;0,00;
14295;9573;8310;1;777,00;0,00;
14296;9573;8835;1;513,00;0,00;
14297;9574;1542;1;280,00;0,00;
14299;9575;385;1;700,00;0,00;
14301;9575;8700;1;1.070,00;0,00;
14302;9576;7628;1;150,00;0,00;
14303;9578;7821;1;190,00;0,00;
14304;9578;2287;1;20,00;0,00;
14305;9579;8552;1;190,00;0,00;
14306;9580;1534;1;160,00;0,00;
14307;9581;2088;1;1.100,00;0,00;
14308;9581;7821;1;260,00;0,00;
14309;9582;1534;1;160,00;0,00;
14310;9582;7821;1;260,00;0,00;
14311;9583;8427;1;780,00;0,00;
14313;9585;1542;1;120,00;0,00;
14314;9586;4497;1;120,00;0,00;
14315;9587;7953;1;250,00;0,00;
14316;9587;6519;1;570,00;0,00;
14317;9588;7953;1;250,00;0,00;
14318;9588;8579;1;690,00;0,00;
14319;9589;7953;1;250,00;0,00;
14320;9589;8578;1;690,00;0,00;
14321;9591;1534;1;220,00;0,00;
14322;9592;7953;1;450,00;0,00;
14324;9593;7953;1;250,00;0,00;
14325;9593;7821;1;280,00;0,00;
14326;9595;1534;1;120,00;0,00;
14327;9592;8196;1;800,00;0,00;
14328;9597;7953;1;220,00;0,00;
14331;9598;8355;1;590,00;0,00;
14332;9598;1534;0,5;80,00;0,00;
14333;9598;8273;0,5;370,00;0,00;
14334;9599;8185;1;550,00;0,00;
14335;9599;7821;1;260,00;0,00;
14336;9600;8552;1;260,00;0,00;
14337;9601;1534;1;120,00;0,00;
14338;9607;1534;1;160,00;0,00;
14339;9607;7821;1;280,00;0,00;
14340;9608;8552;1;100,00;0,00;
14341;9609;1534;1;120,00;0,00;
14342;9611;1534;1;160,00;0,00;
14343;9611;6292;1;100,00;0,00;
14344;9611;1526;1;180,00;0,00;
14345;9612;8102;1;650,00;0,00;
14346;9612;7821;1;290,00;0,00;
14347;9613;7953;1;225,00;0,00;
14348;9615;5627;1;880,00;0,00;
14349;9615;7821;1;220,00;0,00;
14350;9616;1542;1;150,00;0,00;
14351;9617;6292;1;100,00;0,00;
14352;9618;1534;1;160,00;0,00;
14353;9619;4581;1;80,00;0,00;
14354;9620;1542;1;350,00;0,00;
14355;9621;1760;1;550,00;0,00;
14356;9620;8552;1;190,00;0,00;
14357;9622;7821;1;260,00;0,00;
14358;9624;1542;1;540,00;0,00;
14359;9624;1542;1;540,00;0,00;
14360;9624;7821;1;280,00;0,00;
14361;9626;1542;1;300,00;0,00;
14362;9626;7821;1;250,00;0,00;
14363;9627;1542;1;350,00;0,00;
14364;9628;1534;1;160,00;0,00;
14365;9628;8355;1;590,00;0,00;
14366;9629;1760;1;780,00;0,00;
14367;9630;1534;1;160,00;0,00;
14369;9631;1534;1;160,00;0,00;
14370;9629;8947;1;980,00;0,00;
14372;9633;6292;1;100,00;0,00;
14373;9634;7821;1;280,00;0,00;
14374;9627;7485;1;130,00;0,00;
14375;9636;1554;1;350,00;0,00;
14376;9636;7269;1;290,00;0,00;
14377;9637;7972;1;270,00;0,00;
14378;9638;1542;1;290,00;0,00;
14379;9638;7628;1;190,00;0,00;
14380;9640;1534;1;160,00;0,00;
14381;9641;7953;1;250,00;0,00;
14383;9641;8948;1;1.160,00;0,00;
14384;9642;1321;1;140,00;0,00;
14385;9642;1534;1;160,00;0,00;
14386;9643;1760;1;390,00;0,00;
14387;9644;7953;2;500,00;0,00;
14388;9645;1534;1;160,00;0,00;
14389;9647;7953;1;220,00;0,00;
14390;9647;7821;1;220,00;0,00;
14391;9648;3649;1;35,00;0,00;
14392;9649;6292;1;100,00;0,00;
14393;9650;1534;1;290,00;0,00;
14394;9650;7821;1;260,00;0,00;
14395;9651;4115;1;199,00;0,00;
14396;9652;8949;1;760,00;0,00;
14397;9653;7953;1;250,00;0,00;
14398;9653;8462;1;690,00;0,00;
14400;9654;8949;1;760,00;0,00;
14401;9655;8552;1;160,00;0,00;
14402;9656;1534;1;310,00;0,00;
14403;9657;1534;1;140,00;0,00;
14404;9657;8552;1;90,00;0,00;
14405;9658;3291;1;250,00;0,00;
14407;9656;1542;1;350,00;0,00;
14408;9661;7821;1;190,00;0,00;
14409;9662;1542;1;350,00;0,00;
14410;9663;1769;1;920,00;0,00;
14411;9663;8484;1;378,00;0,00;
14412;9664;8707;1;1.723,00;0,00;
14413;9664;7821;1;280,00;0,00;
14415;9665;8285;1;1.528,00;0,00;
14416;9665;7821;1;252,00;0,00;
14417;9666;7953;1;250,00;0,00;
14418;9667;7821;1;290,00;0,00;
14419;9649;1542;1;320,00;0,00;
14421;9668;8950;1;1.100,00;0,00;
14422;9668;8355;1;-590,00;0,00;
14423;9669;1542;1;350,00;0,00;
14424;9670;1760;1;750,00;0,00;
14425;9671;6292;1;100,00;0,00;
14426;9672;7953;1;250,00;0,00;
14427;9673;1534;1;140,00;0,00;
14428;9673;8552;1;160,00;0,00;
14429;9674;7987;1;540,00;0,00;
14430;9676;8924;1;3.000,00;0,00;
14431;9676;8820;1;1.070,00;0,00;
14432;9677;7901;1;300,00;0,00;
14433;9678;5627;1;980,00;0,00;
14434;9680;7821;1;240,00;0,00;
14435;9681;1534;1;390,00;0,00;
14436;9682;1554;1;350,00;0,00;
14437;9682;8552;1;220,00;0,00;
14439;9687;7953;1;250,00;0,00;
14440;9687;1349;1;100,00;0,00;
14441;9688;8355;1;270,00;0,00;
14442;9689;1760;1;850,00;0,00;
14443;9689;8340;1;590,00;0,00;
14444;9690;1542;0,5;135,00;0,00;
14447;9691;1760;1;495,00;0,00;
14448;9692;1760;1;675,00;0,00;
14449;9692;8660;1;325,00;0,00;
14450;9693;7953;1;220,00;0,00;
14451;9693;7821;1;260,00;0,00;
14452;9694;1534;1;160,00;0,00;
14453;9694;6292;1;140,00;0,00;
14454;9695;7953;2;400,00;0,00;
14455;9696;7953;0,5;60,00;0,00;
14458;9697;7821;1;280,00;0,00;
14459;9697;8185;1;780,00;0,00;
14460;9698;8552;1;190,00;0,00;
14461;9699;1542;1;350,00;0,00;
14462;9699;8552;1;160,00;0,00;
14464;9700;7953;1;250,00;0,00;
14465;9700;8761;1;550,00;0,00;
14466;9701;2287;1;10,00;0,00;
14468;9702;7821;1;250,00;0,00;
14469;9703;8232;1;980,00;0,00;
14470;9703;8841;1;750,00;0,00;
14471;9704;7953;1;250,00;0,00;
14472;9706;2403;1;210,00;0,00;
14473;9707;7953;1;250,00;0,00;
14474;9707;7821;1;260,00;0,00;
14476;9709;8404;1;390,00;0,00;
14477;9681;7821;1;260,00;0,00;
14478;9710;7953;1;250,00;0,00;
14479;9710;7821;1;290,00;0,00;
14480;9708;8707;1;750,00;0,00;
14481;9711;4497;1;150,00;0,00;
14482;9712;8707;1;1.050,00;0,00;
14483;9712;1760;1;-750,00;0,00;
14484;9713;1542;1;790,00;0,00;
14485;9714;1534;1;150,00;0,00;
14486;9715;1534;1;144,00;0,00;
14487;9715;1534;1;144,00;0,00;
14488;9715;7821;1;261,00;0,00;
14489;9715;8552;1;171,00;0,00;
14490;9716;8552;1;220,00;0,00;
14491;9715;1534;1;144,00;0,00;
14492;9715;8355;1;405,00;0,00;
14493;9717;7628;1;190,00;0,00;
14494;9718;1552;1;350,00;0,00;
14495;9718;7628;1;220,00;0,00;
14496;9719;1534;1;160,00;0,00;
14497;9719;8552;1;190,00;0,00;
14498;9720;1534;1;145,00;0,00;
14499;9721;5183;1;590,00;0,00;
14500;9722;2403;2;780,00;0,00;
14501;9723;8552;1;160,00;0,00;
14502;9724;7821;1;260,00;0,00;
14503;9725;7953;1;225,00;0,00;
14504;9725;7821;1;351,00;0,00;
14505;9727;1534;1;160,00;0,00;
14506;9729;7832;1;310,00;0,00;
14507;9729;4997;1;250,00;0,00;
14508;9730;7821;1;280,00;0,00;
14509;9730;1534;1;160,00;0,00;
14510;9731;1542;1;350,00;0,00;
14511;9731;8355;1;430,00;0,00;
14512;9732;1542;1;380,00;0,00;
14513;9733;8552;1;150,00;0,00;
14515;9734;8552;1;200,00;0,00;
14516;9734;1760;1;550,00;0,00;
14517;9735;7953;1;250,00;0,00;
14518;9736;8552;1;190,00;0,00;
14519;9736;7821;1;280,00;0,00;
14520;9737;1760;1;490,00;0,00;
14521;9737;7821;1;250,00;0,00;
14522;9738;1542;1;290,00;0,00;
14523;9739;1542;1;290,00;0,00;
14524;9739;8552;1;170,00;0,00;
14525;9740;1760;1;750,00;0,00;
14526;9740;8355;1;450,00;0,00;
14527;9741;1542;1;340,00;0,00;
14528;9741;7821;1;260,00;0,00;
14529;9742;5254;1;50,00;0,00;
14530;9742;1534;1;160,00;0,00;
14531;9743;2287;1;50,00;0,00;
14532;9744;7628;1;170,00;0,00;
14533;9745;7953;1;250,00;0,00;
14534;9745;7821;1;260,00;0,00;
14535;9746;8668;1;10,00;0,00;
14536;9747;8102;1;590,00;0,00;
14537;9748;1534;1;200,00;0,00;
14538;9749;7953;1;217,00;0,00;
14539;9749;7821;1;260,00;0,00;
14540;9750;1542;1;260,00;0,00;
14541;9750;7821;1;240,00;0,00;
14542;9751;1534;1;150,00;0,00;
14543;9752;6292;1;170,00;0,00;
14544;9755;1534;1;160,00;0,00;
14545;9755;6292;1;100,00;0,00;
14546;9757;1534;1;160,00;0,00;
14547;9760;1534;1;160,00;0,00;
14548;9760;7821;1;280,00;0,00;
14549;9761;1349;1;160,00;0,00;
14550;9761;1534;1;160,00;0,00;
14551;9762;2403;1;280,00;0,00;
14554;9763;8552;1;189,00;0,00;
14555;9764;8537;1;280,00;0,00;
14556;9765;8832;1;1.989,00;0,00;
14557;9765;7821;1;280,00;0,00;
14558;9766;8604;1;380,00;0,00;
14559;9765;7821;1;280,00;0,00;
14560;9767;7972;1;261,00;0,00;
14561;9769;8687;1;1.616,00;0,00;
14562;9769;8355;1;390,00;0,00;
14563;9772;7972;1;350,00;0,00;
14564;9774;1534;1;0,00;0,00;
14565;9775;7821;1;250,00;0,00;
14566;9776;7821;1;250,00;0,00;
14567;9777;1760;1;550,00;0,00;
14568;9778;1554;1;350,00;0,00;
14569;9778;7821;1;260,00;0,00;
14570;9779;1534;1;120,00;0,00;
14571;9779;8552;1;100,00;0,00;
14572;9780;1534;1;150,00;0,00;
14573;9781;5627;1;700,00;0,00;
14574;9781;8552;1;100,00;0,00;
14575;9782;8270;1;690,00;0,00;
14577;9782;7953;1;250,00;0,00;
14578;9783;8707;1;1.100,00;0,00;
14579;9783;7821;1;260,00;0,00;
14580;9785;7628;1;200,00;0,00;
14581;9786;8273;1;690,00;0,00;
14582;9786;7821;1;260,00;0,00;
14583;9787;1534;1;160,00;0,00;
14584;9788;5627;1;375,00;0,00;
14585;9790;7953;1;250,00;0,00;
14586;9791;8473;1;390,00;0,00;
14587;9791;1760;1;490,00;0,00;
14588;9792;1526;1;180,00;0,00;
14589;9793;7821;1;140,00;0,00;
14590;9793;8308;1;25,00;0,00;
14591;9794;1534;1;160,00;0,00;
14592;9795;7628;1;100,00;0,00;
14593;9796;8668;1;26,00;0,00;
14594;9801;1542;1;260,00;0,00;
14596;9801;8393;1;390,00;0,00;
14597;9802;7628;1;150,00;0,00;
14598;9803;1542;1;300,00;0,00;
14599;9804;1542;1;310,00;0,00;
14600;9804;8573;1;250,00;0,00;
14601;9777;3468;1;220,00;0,00;
14602;9805;4497;1;100,00;0,00;
14603;9807;1721;1;530,00;0,00;
14604;9807;8552;1;190,00;0,00;
14605;9808;5627;1;980,00;0,00;
14606;9809;7628;1;170,00;0,00;
14607;9810;1534;0,5;70,00;0,00;
14608;9811;1534;1;140,00;0,00;
14609;9811;8552;1;200,00;0,00;
14610;9814;1542;1;350,00;0,00;
14611;9814;8355;1;390,00;0,00;
14612;9815;7520;1;250,00;0,00;
14613;9815;3706;1;600,00;0,00;
14614;9816;1542;1;290,00;0,00;
14615;9816;7214;1;300,00;0,00;
14616;9817;1542;1;290,00;0,00;
14617;9817;7821;1;250,00;0,00;
14618;9818;8552;1;190,00;0,00;
14619;9818;7953;1;250,00;0,00;
14620;9819;1534;1;160,00;0,00;
14621;9819;8399;1;450,00;0,00;
14622;9820;1534;1;120,00;0,00;
14623;9820;8552;1;180,00;0,00;
14624;9822;8552;1;100,00;0,00;
14625;9823;1534;1;160,00;0,00;
14626;9823;7821;1;280,00;0,00;
14628;9788;8951;1;290,00;0,00;
14629;9824;7953;1;250,00;0,00;
14630;9824;7821;1;390,00;0,00;
14631;9825;1405;1;180,00;0,00;
14632;9826;3468;1;160,00;0,00;
14633;9826;1542;1;317,00;0,00;
14634;0;1526;1;130,00;0,00;
14635;9828;1526;1;115,00;0,00;
14636;9829;1526;1;130,00;0,00;
14637;9830;2733;1;180,00;0,00;
14638;9830;8720;1;250,00;0,00;
14639;9831;2733;1;180,00;0,00;
14640;9832;8185;1;610,00;0,00;
14641;9832;8819;1;800,00;0,00;
14642;9833;3468;1;180,00;0,00;
14643;9833;7953;1;250,00;0,00;
14644;9834;2733;1;180,00;0,00;
14645;9835;1349;1;280,00;0,00;
14646;9835;1542;1;350,00;0,00;
14647;9838;4609;1;320,00;0,00;
14648;9838;1554;1;350,00;0,00;
14649;9839;7953;1;220,00;0,00;
14650;9840;1542;1;300,00;0,00;
14651;9841;1758;1;900,00;0,00;
14652;9842;7953;1;250,00;0,00;
14653;9842;7483;1;280,00;0,00;
14654;9843;1542;1;290,00;0,00;
14655;9844;1349;1;160,00;0,00;
14656;9844;7953;1;230,00;0,00;
14657;9845;7821;1;280,00;0,00;
14658;9845;1542;1;350,00;0,00;
14659;9846;1542;1;350,00;0,00;
14660;9847;7752;1;280,00;0,00;
14661;9847;1542;1;350,00;0,00;
14662;9848;1534;1;140,00;0,00;
14663;9849;1542;1;350,00;0,00;
14664;9851;1534;1;160,00;0,00;
14665;9851;8552;1;220,00;0,00;
14666;9852;7821;1;260,00;0,00;
14667;9854;1542;1;350,00;0,00;
14668;9855;1760;1;400,00;0,00;
14670;9855;1760;1;400,00;0,00;
14671;9856;7821;1;230,00;0,00;
14672;9857;7628;1;220,00;0,00;
14673;9858;1534;1;140,00;0,00;
14674;9846;8552;1;180,00;0,00;
14675;9859;1534;1;160,00;0,00;
14676;9859;8355;1;390,00;0,00;
14677;9860;1534;1;160,00;0,00;
14678;9861;7953;1;250,00;0,00;
14679;9780;8355;1;200,00;0,00;
14680;9862;8552;1;150,00;0,00;
14684;9864;7821;1;260,00;0,00;
14685;9865;8707;1;945,00;0,00;
14686;9865;7628;1;200,00;0,00;
14687;9866;1760;1;375,00;0,00;
14688;9867;8102;1;300,00;0,00;
14689;9868;7953;1;220,00;0,00;
14690;9868;7821;1;240,00;0,00;
14691;9871;7953;1;250,00;0,00;
14692;9872;8552;1;180,00;0,00;
14694;9863;1528;2;220,00;0,00;
14695;9873;8232;1;950,00;0,00;
14696;9873;4998;1;420,00;0,00;
14697;9874;8232;1;675,00;0,00;
14698;9876;8552;1;100,00;0,00;
14699;9877;7953;1;250,00;0,00;
14700;9877;8552;1;190,00;0,00;
14701;9879;1534;1;120,00;0,00;
14703;9880;8201;1;850,00;0,00;
14704;9881;8927;1;570,00;0,00;
14705;9882;7821;1;260,00;0,00;
14706;9883;7953;1;250,00;0,00;
14707;9883;8552;1;190,00;0,00;
14708;9884;6176;1;750,00;0,00;
14710;9885;1349;1;190,00;0,00;
14711;9885;1721;1;790,00;0,00;
14712;9887;1534;1;170,00;0,00;
14713;9888;1534;1;160,00;0,00;
14714;9889;1534;1;160,00;0,00;
14715;9890;5627;1;850,00;0,00;
14716;9891;1534;1;140,00;0,00;
14717;9891;8552;1;100,00;0,00;
14718;9891;1721;1;620,00;0,00;
14719;9891;8185;1;675,00;0,00;
14720;9892;1542;0,5;130,00;0,00;
14721;9893;1534;1;190,00;0,00;
14722;9893;6292;1;100,00;0,00;
14723;9894;1534;1;160,00;0,00;
14724;9894;8552;1;190,00;0,00;
14725;9895;8196;1;750,00;0,00;
14726;9896;2403;1;380,00;0,00;
14727;9897;1534;1;160,00;0,00;
14728;9897;1534;1;190,00;0,00;
14729;9897;8552;1;190,00;0,00;
14730;9899;8590;1;2.160,00;0,00;
14731;9899;8355;1;390,00;0,00;
14732;9900;1542;1;290,00;0,00;
14735;9855;8952;1;20,00;0,00;
14736;9902;1533;1;450,00;0,00;
14737;9903;2733;1;170,00;0,00;
14738;9903;1554;1;280,00;0,00;
14739;9904;3649;1;40,00;0,00;
14740;9906;7953;1;250,00;0,00;
14741;9906;2403;1;380,00;0,00;
14742;9907;7953;0,5;110,00;0,00;
14743;9908;2403;1;240,00;0,00;
14745;9909;8707;1;1.100,00;0,00;
14746;9909;7821;1;280,00;0,00;
14747;9910;1721;1;490,00;0,00;
14748;9910;8355;1;390,00;0,00;
14749;9911;4581;1;240,00;0,00;
14750;9912;8060;1;270,00;0,00;
14752;9913;8953;1;445,00;0,00;
14753;9913;7810;1;100,00;0,00;
14754;9914;8707;1;1.100,00;0,00;
14755;9914;8355;1;350,00;0,00;
14756;9914;8355;1;350,00;0,00;
14757;9914;7953;1;225,00;0,00;
14758;9915;7447;1;390,00;0,00;
14759;9916;1542;1;350,00;0,00;
14760;9916;8355;1;390,00;0,00;
14761;9917;8552;1;170,00;0,00;
14762;9918;7953;1;250,00;0,00;
14763;9918;8552;1;190,00;0,00;
14764;9919;7821;1;280,00;0,00;
14765;9920;8552;1;170,00;0,00;
14766;9921;7821;1;260,00;0,00;
14767;9921;8668;1;10,00;0,00;
14768;9922;7821;1;270,00;0,00;
14769;9922;7953;1;250,00;0,00;
14770;9923;1540;1;40,00;0,00;
14771;9924;1542;1;290,00;0,00;
14772;9925;7628;1;190,00;0,00;
14773;9925;8330;1;445,00;0,00;
14774;9926;7953;1;250,00;0,00;
14775;9927;7953;1;250,00;0,00;
14776;9928;1760;1;0,00;0,00;
14777;9930;1542;1;290,00;0,00;
14778;9931;1540;1;40,00;0,00;
14779;9932;7672;1;250,00;0,00;
14780;9932;1542;1;300,00;0,00;
14781;9933;8196;1;800,00;0,00;
14782;9933;7953;1;250,00;0,00;
14783;9933;7821;1;280,00;0,00;
14784;9934;3468;1;180,00;0,00;
14785;9934;1542;1;350,00;0,00;
14786;9936;8355;1;315,00;0,00;
14787;9938;8399;1;450,00;0,00;
14788;9938;7953;1;250,00;0,00;
14790;9938;7953;1;250,00;0,00;
14791;9938;8552;1;190,00;0,00;
14792;9939;7953;1;220,00;0,00;
14793;9939;7821;1;260,00;0,00;
14794;9940;8707;1;1.500,00;0,00;
14795;9941;7987;1;590,00;0,00;
14799;9942;8913;1;1.560,00;0,00;
14802;9942;8954;1;880,00;0,00;
14804;9945;8552;1;190,00;0,00;
14805;9945;8297;1;2.191,00;0,00;
14806;9946;8441;1;690,00;0,00;
14807;9947;1534;1;160,00;0,00;
14808;9948;1542;1;350,00;0,00;
14809;9950;2403;1;380,00;0,00;
14810;9951;8102;0,5;295,00;0,00;
14811;9951;1534;0,5;80,00;0,00;
14813;9951;4953;1;1.020,00;0,00;
14815;9951;1533;1;190,00;0,00;
14816;9951;8552;1;190,00;0,00;
14817;9952;1554;1;350,00;0,00;
14818;9952;8552;1;180,00;0,00;
14819;9953;1534;1;140,00;0,00;
14821;9954;8707;1;1.400,00;0,00;
14822;9954;1534;1;140,00;0,00;
14823;9954;8552;1;160,00;0,00;
14826;9955;7821;1;270,00;0,00;
14827;9955;1721;1;600,00;0,00;
14828;9957;1534;1;160,00;0,00;
14829;9957;8552;1;190,00;0,00;
14830;9958;1760;1;500,00;0,00;
14831;9959;8552;1;130,00;0,00;
14832;9961;7953;1;250,00;0,00;
14833;9961;7821;1;270,00;0,00;
14834;9961;8273;1;750,00;0,00;
14835;9961;7821;1;270,00;0,00;
14836;9963;1534;1;140,00;0,00;
14837;9965;1542;1;350,00;0,00;
14838;9966;6600;1;450,00;0,00;
14839;9967;7821;1;270,00;0,00;
14840;9968;1534;1;220,00;0,00;
14841;9968;5933;1;380,00;0,00;
14842;9969;8552;1;160,00;0,00;
14843;9971;7953;1;250,00;0,00;
14844;9971;8552;1;190,00;0,00;
14845;9972;1542;1;300,00;0,00;
14846;9973;1534;1;160,00;0,00;
14847;9973;8552;1;140,00;0,00;
14848;9974;1760;1;845,00;0,00;
14849;9974;7821;1;280,00;0,00;
14850;9975;8300;1;890,00;0,00;
14851;9975;7821;1;260,00;0,00;
14853;9976;8707;1;1.560,00;0,00;
14854;9976;7821;1;280,00;0,00;
14855;9978;1760;1;495,00;0,00;
14856;9979;7953;1;220,00;0,00;
