Código;Lk_Vendas;Data_Venc;Valor_Parcela;Data_Pgto;Valor_Pago;Número_parcela1;Número_parcela2;cartão;che pré;dinheiro;Requisição;multa;juros;comissão;recibo
16370;2964;20/08/2018;130,00;20/08/2018;130,00;1;6;0,00;0,00;130,00;0,00;0,00;0,00;0,00;FALSO
16371;2964;20/09/2018;128,00;20/09/2018;128,00;2;6;0,00;0,00;128,00;0,00;0,00;0,00;0,00;FALSO
16372;2964;20/10/2018;128,00;20/10/2018;128,00;3;6;0,00;0,00;128,00;0,00;0,00;0,00;0,00;FALSO
16373;2964;20/11/2018;128,00;20/11/2018;128,00;4;6;0,00;0,00;128,00;0,00;0,00;0,00;0,00;FALSO
16374;2964;20/12/2018;128,00;17/12/2018;128,00;5;6;0,00;0,00;128,00;0,00;0,00;0,00;0,00;FALSO
16375;2964;20/01/2019;128,00;17/01/2019;128,00;6;6;0,00;0,00;128,00;0,00;0,00;0,00;0,00;FALSO
16376;2937;28/08/2018;150,00;29/08/2018;150,00;1;1;0,00;0,00;150,00;0,00;0,00;0,00;0,00;FALSO
16377;2967;07/08/2018;65,00;08/08/2018;65,00;1;6;0,00;0,00;65,00;0,00;0,00;0,00;0,00;FALSO
16378;2967;10/09/2018;55,00;08/09/2018;55,00;2;6;0,00;0,00;55,00;0,00;0,00;0,00;0,00;FALSO
16379;2967;10/10/2018;55,00;05/10/2018;55,00;3;6;0,00;0,00;55,00;0,00;0,00;0,00;0,00;FALSO
16380;2967;10/11/2018;55,00;07/12/2018;55,00;4;6;0,00;0,00;55,00;0,00;0,00;0,00;0,00;FALSO
16381;2967;10/12/2018;55,00;07/12/2018;55,00;5;6;0,00;0,00;55,00;0,00;0,00;0,00;0,00;FALSO
16382;2967;10/01/2019;55,00;08/01/2019;55,00;6;6;0,00;0,00;55,00;0,00;0,00;0,00;0,00;FALSO
16383;2968;10/09/2018;90,00;10/09/2018;90,00;1;3;0,00;0,00;90,00;0,00;0,00;0,00;0,00;FALSO
16384;2968;10/10/2018;90,00;10/10/2018;90,00;2;3;0,00;0,00;90,00;0,00;0,00;0,00;0,00;FALSO
16385;2968;10/11/2018;90,00;08/11/2018;90,00;3;3;0,00;0,00;90,00;0,00;0,00;0,00;0,00;FALSO
16386;2969;19/10/2018;55,00;02/10/2018;55,00;1;6;0,00;0,00;55,00;0,00;0,00;0,00;0,00;FALSO
16387;2969;19/11/2018;55,00;05/11/2018;55,00;2;6;0,00;0,00;55,00;0,00;0,00;0,00;0,00;FALSO
16388;2969;19/12/2018;55,00;11/12/2018;55,00;3;6;0,00;0,00;55,00;0,00;0,00;0,00;0,00;FALSO
16389;2969;19/01/2019;55,00;14/01/2019;55,00;4;6;0,00;0,00;55,00;0,00;0,00;0,00;0,00;FALSO
16392;2970;08/09/2018;155,00;28/09/2018;155,00;1;6;0,00;0,00;155,00;0,00;0,00;0,00;0,00;FALSO
16393;2970;08/10/2018;145,00;03/01/2019;145,00;2;6;0,00;0,00;145,00;0,00;0,00;0,00;0,00;FALSO
16394;2970;08/11/2018;145,00;03/01/2019;145,00;3;6;0,00;0,00;145,00;0,00;0,00;0,00;0,00;FALSO
16395;2970;08/12/2018;145,00;27/03/2019;145,00;4;6;0,00;0,00;145,00;0,00;0,00;0,00;0,00;FALSO
16396;2970;08/01/2019;145,00;06/05/2019;145,00;5;6;0,00;0,00;145,00;0,00;0,00;0,00;0,00;FALSO
16397;2970;08/02/2019;145,00;24/07/2019;145,00;6;6;0,00;0,00;145,00;0,00;0,00;0,00;0,00;FALSO
16398;2971;02/09/2018;108,00;31/08/2018;108,00;1;5;0,00;0,00;108,00;0,00;0,00;0,00;0,00;FALSO
16399;2971;02/10/2018;108,00;01/10/2018;108,00;2;5;0,00;0,00;108,00;0,00;0,00;0,00;0,00;FALSO
16400;2971;02/11/2018;108,00;01/11/2018;108,00;3;5;0,00;0,00;108,00;0,00;0,00;0,00;0,00;FALSO
16401;2971;02/12/2018;108,00;30/11/2018;108,00;4;5;0,00;0,00;108,00;0,00;0,00;0,00;0,00;FALSO
16402;2971;02/01/2019;108,00;31/12/2018;108,00;5;5;0,00;0,00;108,00;0,00;0,00;0,00;0,00;FALSO
16403;2972;06/09/2018;85,00;14/12/2018;87,50;1;2;0,00;0,00;87,50;0,00;2,50;0,00;0,00;FALSO
16404;2972;06/10/2018;85,00;14/12/2018;87,50;2;2;0,00;0,00;87,50;0,00;2,50;0,00;0,00;FALSO
16405;2973;05/09/2018;75,00;05/09/2018;75,00;1;6;0,00;0,00;75,00;0,00;0,00;0,00;0,00;FALSO
16406;2973;05/10/2018;65,00;;0,00;2;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16407;2973;05/11/2018;65,00;;0,00;3;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16408;2973;05/12/2018;65,00;;0,00;4;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16409;2973;05/01/2019;65,00;;0,00;5;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16410;2973;05/02/2019;65,00;;0,00;6;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16411;2977;12/09/2018;325,00;29/04/2019;325,00;1;1;0,00;325,00;0,00;0,00;0,00;0,00;0,00;FALSO
16412;2980;10/09/2018;55,00;08/09/2018;55,00;1;4;0,00;0,00;55,00;0,00;0,00;0,00;0,00;FALSO
16413;2980;10/10/2018;55,00;09/10/2018;55,00;2;4;0,00;0,00;55,00;0,00;0,00;0,00;0,00;FALSO
16414;2980;10/11/2018;55,00;08/11/2018;55,00;3;4;0,00;0,00;55,00;0,00;0,00;0,00;0,00;FALSO
16415;2980;10/12/2018;55,00;28/11/2018;55,00;4;4;0,00;0,00;55,00;0,00;0,00;0,00;0,00;FALSO
16416;2982;08/09/2018;70,00;10/09/2018;70,00;1;4;0,00;0,00;70,00;0,00;0,00;0,00;0,00;FALSO
16417;2982;08/10/2018;70,00;06/10/2018;70,00;2;4;0,00;0,00;70,00;0,00;0,00;0,00;0,00;FALSO
16418;2982;08/11/2018;70,00;06/11/2018;70,00;3;4;70,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16419;2982;08/12/2018;70,00;06/12/2018;70,00;4;4;0,00;0,00;70,00;0,00;0,00;0,00;0,00;FALSO
16420;2987;10/09/2018;80,00;11/09/2018;80,00;1;3;0,00;0,00;80,00;0,00;0,00;0,00;0,00;FALSO
16421;2987;10/10/2018;80,00;11/10/2018;80,00;2;3;0,00;0,00;80,00;0,00;0,00;0,00;0,00;FALSO
16422;2987;10/11/2018;70,00;20/11/2018;70,00;3;3;0,00;0,00;70,00;0,00;0,00;0,00;0,00;FALSO
16423;2990;10/09/2018;44,00;10/09/2018;44,00;1;5;0,00;0,00;44,00;0,00;0,00;0,00;0,00;FALSO
16424;2990;10/10/2018;44,00;11/10/2018;44,00;2;5;0,00;0,00;44,00;0,00;0,00;0,00;0,00;FALSO
16425;2990;10/11/2018;44,00;10/11/2018;44,00;3;5;0,00;0,00;44,00;0,00;0,00;0,00;0,00;FALSO
16426;2990;10/12/2018;44,00;10/12/2018;44,00;4;5;0,00;0,00;44,00;0,00;0,00;0,00;0,00;FALSO
16427;2990;10/01/2019;44,00;07/01/2019;44,00;5;5;0,00;0,00;44,00;0,00;0,00;0,00;0,00;FALSO
16428;2991;10/09/2018;65,00;10/09/2018;65,00;1;5;0,00;0,00;65,00;0,00;0,00;0,00;0,00;VERDADEIRO
16429;2991;10/10/2018;67,00;08/10/2018;67,00;2;5;0,00;0,00;67,00;0,00;0,00;0,00;0,00;FALSO
16430;2991;10/11/2018;66,00;08/11/2018;66,00;3;5;0,00;0,00;66,00;0,00;0,00;0,00;0,00;FALSO
16431;2991;10/12/2018;66,00;10/12/2018;66,00;4;5;0,00;0,00;66,00;0,00;0,00;0,00;0,00;FALSO
16432;2991;10/01/2019;66,00;08/01/2019;66,00;5;5;0,00;0,00;66,00;0,00;0,00;0,00;0,00;FALSO
16433;2992;13/09/2018;85,00;10/09/2018;85,00;1;3;0,00;0,00;85,00;0,00;0,00;0,00;0,00;FALSO
16434;2992;13/10/2018;80,00;02/10/2018;80,00;2;3;0,00;0,00;80,00;0,00;0,00;0,00;0,00;FALSO
16435;2992;13/11/2018;80,00;09/11/2018;80,00;3;3;0,00;0,00;80,00;0,00;0,00;0,00;0,00;FALSO
16436;2998;15/09/2018;60,00;11/10/2018;60,00;1;6;0,00;0,00;60,00;0,00;0,00;0,00;0,00;FALSO
16437;2998;15/10/2018;60,00;11/10/2018;60,00;2;6;0,00;0,00;60,00;0,00;0,00;0,00;0,00;FALSO
16438;2998;15/11/2018;60,00;16/11/2018;60,00;3;6;60,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16439;2998;15/12/2018;60,00;13/12/2018;60,00;4;6;0,00;0,00;60,00;0,00;0,00;0,00;0,00;FALSO
16440;2998;15/01/2019;60,00;07/01/2019;60,00;5;6;0,00;0,00;60,00;0,00;0,00;0,00;0,00;FALSO
16441;2998;15/02/2019;60,00;13/04/2019;60,00;6;6;0,00;0,00;60,00;0,00;0,00;0,00;0,00;FALSO
16442;2999;25/09/2018;44,00;12/09/2018;44,00;1;6;0,00;0,00;44,00;0,00;0,00;0,00;0,00;VERDADEIRO
16443;2999;25/10/2018;136,00;01/11/2018;136,00;2;6;0,00;0,00;136,00;0,00;0,00;0,00;0,00;FALSO
16444;2999;25/11/2018;85,00;25/01/2019;85,00;3;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16445;2999;25/12/2018;85,00;25/01/2019;85,00;4;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16446;2999;25/01/2019;85,00;15/02/2019;85,00;5;6;0,00;0,00;85,00;0,00;0,00;0,00;0,00;FALSO
16447;2999;25/02/2019;85,00;11/03/2019;85,00;6;6;0,00;0,00;85,00;0,00;0,00;0,00;0,00;FALSO
16448;3002;15/09/2018;55,00;08/09/2018;55,00;1;2;0,00;0,00;55,00;0,00;0,00;0,00;0,00;FALSO
16449;3002;15/10/2018;55,00;09/10/2018;55,00;2;2;0,00;0,00;55,00;0,00;0,00;0,00;0,00;FALSO
16450;3004;20/09/2018;140,00;17/09/2018;140,00;1;6;0,00;0,00;140,00;0,00;0,00;0,00;0,00;FALSO
16451;3004;20/10/2018;130,00;15/10/2018;130,00;2;6;130,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16452;3004;20/11/2018;130,00;26/11/2018;130,00;3;6;0,00;0,00;130,00;0,00;0,00;0,00;0,00;FALSO
16453;3004;20/12/2018;130,00;21/12/2018;130,00;4;6;0,00;0,00;130,00;0,00;0,00;0,00;0,00;FALSO
16454;3004;20/01/2019;130,00;11/01/2019;130,00;5;6;0,00;0,00;130,00;0,00;0,00;0,00;0,00;FALSO
16455;3004;20/02/2019;130,00;18/02/2019;130,00;6;6;130,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16456;3005;27/09/2018;90,00;25/09/2018;90,00;1;2;0,00;0,00;90,00;0,00;0,00;0,00;0,00;FALSO
16457;3005;27/10/2018;90,00;30/10/2018;90,00;2;2;0,00;0,00;90,00;0,00;0,00;0,00;0,00;FALSO
16458;3008;07/09/2018;100,00;08/09/2018;100,00;1;4;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
16459;3008;07/10/2018;100,00;09/10/2018;100,00;2;4;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
16460;3008;07/11/2018;100,00;26/11/2018;100,00;3;4;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
16461;3008;07/12/2018;100,00;26/12/2018;100,00;4;4;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
16462;3010;10/09/2018;70,00;30/10/2018;73,00;1;6;0,00;0,00;73,00;0,00;1,00;2,00;0,00;FALSO
16463;3010;10/10/2018;62,00;30/11/2018;65,00;2;6;0,00;0,00;65,00;0,00;3,00;0,00;0,00;FALSO
16464;3010;10/11/2018;62,00;28/12/2018;65,00;3;6;0,00;0,00;65,00;0,00;3,00;0,00;0,00;FALSO
16465;3010;10/12/2018;62,00;31/01/2019;65,00;4;6;0,00;0,00;65,00;0,00;3,00;0,00;0,00;FALSO
16466;3010;10/01/2019;62,00;30/03/2019;65,00;5;6;0,00;0,00;65,00;0,00;1,00;2,00;0,00;FALSO
16467;3010;10/02/2019;62,00;27/04/2019;65,00;6;6;0,00;0,00;65,00;0,00;3,00;0,00;0,00;FALSO
16468;3012;10/09/2018;95,00;10/09/2018;95,00;1;5;95,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16469;3012;10/10/2018;95,00;11/10/2018;95,00;2;5;95,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16470;3012;10/11/2018;95,00;29/11/2018;95,00;3;5;0,00;0,00;95,00;0,00;0,00;0,00;0,00;FALSO
16471;3012;10/12/2018;95,00;26/12/2018;95,00;4;5;95,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16472;3012;10/01/2019;95,00;30/01/2019;95,00;5;5;0,00;0,00;95,00;0,00;0,00;0,00;0,00;FALSO
16473;3003;08/09/2018;94,00;04/09/2018;94,00;1;3;0,00;0,00;94,00;0,00;0,00;0,00;0,00;FALSO
16474;3003;08/10/2018;93,00;03/10/2018;93,00;2;3;0,00;0,00;93,00;0,00;0,00;0,00;0,00;FALSO
16475;3003;08/11/2018;93,00;05/12/2018;93,00;3;3;0,00;0,00;93,00;0,00;0,00;0,00;0,00;FALSO
16476;3013;05/09/2018;140,00;03/10/2018;140,00;1;6;0,00;0,00;140,00;0,00;0,00;0,00;0,00;FALSO
16477;3013;05/10/2018;130,00;14/12/2018;130,00;2;6;0,00;0,00;130,00;0,00;0,00;0,00;0,00;FALSO
16478;3013;05/11/2018;130,00;14/12/2018;130,00;3;6;0,00;0,00;130,00;0,00;0,00;0,00;0,00;FALSO
16479;3013;05/12/2018;130,00;21/01/2019;130,00;4;6;0,00;0,00;130,00;0,00;0,00;0,00;0,00;FALSO
16480;3013;05/01/2019;130,00;21/01/2019;130,00;5;6;0,00;0,00;130,00;0,00;0,00;0,00;0,00;FALSO
16481;3013;05/02/2019;130,00;21/01/2019;130,00;6;6;0,00;0,00;130,00;0,00;0,00;0,00;0,00;FALSO
16482;3017;21/09/2018;160,00;06/09/2018;160,00;1;2;0,00;0,00;160,00;0,00;0,00;0,00;0,00;FALSO
16483;3017;21/10/2018;160,00;15/10/2018;160,00;2;2;0,00;0,00;160,00;0,00;0,00;0,00;0,00;FALSO
16484;3020;22/09/2018;88,00;03/10/2018;88,00;1;3;0,00;0,00;88,00;0,00;0,00;0,00;0,00;FALSO
16485;3020;22/10/2018;86,00;03/10/2018;86,00;2;3;0,00;0,00;86,00;0,00;0,00;0,00;0,00;FALSO
16486;3020;22/11/2018;86,00;20/11/2018;86,00;3;3;0,00;0,00;86,00;0,00;0,00;0,00;0,00;FALSO
16487;3024;20/09/2018;84,00;20/09/2018;84,00;1;5;0,00;0,00;84,00;0,00;0,00;0,00;0,00;FALSO
16488;3024;20/10/2018;84,00;25/10/2018;84,00;2;5;84,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16489;3024;20/11/2018;84,00;30/11/2018;84,00;3;5;0,00;0,00;84,00;0,00;0,00;0,00;0,00;FALSO
16490;3024;20/12/2018;84,00;08/01/2019;85,00;4;5;85,00;0,00;0,00;0,00;0,50;0,50;0,00;FALSO
16491;3024;20/01/2019;84,00;20/03/2019;84,00;5;5;0,00;0,00;84,00;0,00;0,00;0,00;0,00;FALSO
16492;3025;05/11/2018;60,00;06/11/2018;60,00;1;6;0,00;0,00;60,00;0,00;0,00;0,00;0,00;FALSO
16493;3025;05/12/2018;56,00;05/12/2018;56,00;2;6;0,00;0,00;56,00;0,00;0,00;0,00;0,00;FALSO
16494;3025;05/01/2019;56,00;07/01/2019;56,00;3;6;0,00;0,00;56,00;0,00;0,00;0,00;0,00;FALSO
16495;3025;05/02/2019;56,00;05/02/2019;56,00;4;6;0,00;0,00;56,00;0,00;0,00;0,00;0,00;FALSO
16496;3025;05/03/2019;56,00;08/03/2019;56,00;5;6;0,00;0,00;56,00;0,00;0,00;0,00;0,00;FALSO
16497;3025;05/04/2019;56,00;03/04/2019;56,00;6;6;0,00;0,00;56,00;0,00;0,00;0,00;0,00;FALSO
16498;3027;20/09/2018;35,00;17/09/2018;35,00;1;6;0,00;0,00;35,00;0,00;0,00;0,00;0,00;FALSO
16499;3027;20/10/2018;25,00;15/10/2018;25,00;2;6;25,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16500;3027;20/11/2018;25,00;26/11/2018;25,00;3;6;0,00;0,00;25,00;0,00;0,00;0,00;0,00;FALSO
16501;3027;20/12/2018;25,00;21/12/2018;25,00;4;6;0,00;0,00;25,00;0,00;0,00;0,00;0,00;FALSO
16502;3027;20/01/2019;25,00;11/01/2019;25,00;5;6;0,00;0,00;25,00;0,00;0,00;0,00;0,00;FALSO
16503;3027;20/02/2019;25,00;18/02/2019;25,00;6;6;0,00;0,00;25,00;0,00;0,00;0,00;0,00;FALSO
16504;3029;10/09/2018;109,00;12/09/2018;109,00;1;4;0,00;0,00;107,00;0,00;0,00;0,00;0,00;FALSO
16505;3029;10/10/2018;101,00;06/10/2018;101,00;2;4;0,00;0,00;101,00;0,00;0,00;0,00;0,00;FALSO
16506;3029;10/11/2018;104,00;07/12/2018;104,00;3;4;0,00;0,00;104,00;0,00;0,00;0,00;0,00;FALSO
16507;3029;10/12/2018;104,00;07/12/2018;104,00;4;4;0,00;0,00;104,00;0,00;0,00;0,00;0,00;FALSO
16508;3041;05/09/2018;65,00;04/09/2018;65,00;1;2;0,00;0,00;65,00;0,00;0,00;0,00;0,00;FALSO
16509;3041;05/10/2018;65,00;03/10/2018;65,00;2;2;0,00;0,00;65,00;0,00;0,00;0,00;0,00;FALSO
16510;3037;30/09/2018;75,00;28/09/2018;75,00;1;1;0,00;0,00;75,00;0,00;0,00;0,00;0,00;FALSO
16511;3034;29/09/2018;65,00;14/09/2018;65,00;1;5;0,00;0,00;65,00;0,00;0,00;0,00;0,00;FALSO
16512;3034;29/10/2018;65,00;19/10/2018;65,00;2;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16513;3034;29/11/2018;66,00;13/11/2018;66,00;3;5;0,00;0,00;65,00;0,00;0,00;0,00;0,00;FALSO
16514;3034;29/12/2018;64,00;14/12/2018;64,00;4;5;0,00;0,00;64,00;0,00;0,00;0,00;0,00;FALSO
16515;3034;29/01/2019;65,00;15/01/2019;65,00;5;5;0,00;0,00;65,00;0,00;0,00;0,00;0,00;FALSO
16516;3051;30/09/2018;104,00;05/10/2018;104,00;1;5;0,00;0,00;104,00;0,00;0,00;0,00;0,00;FALSO
16517;3051;30/10/2018;100,00;08/11/2018;100,00;2;5;0,00;0,00;100,00;0,00;0,00;0,00;0,00;VERDADEIRO
16518;3051;30/11/2018;104,00;15/01/2019;105,00;3;5;0,00;0,00;105,00;0,00;1,00;0,00;0,00;FALSO
16519;3051;30/12/2018;102,00;21/02/2019;105,00;4;5;0,00;0,00;105,00;0,00;3,00;0,00;0,00;FALSO
16520;3051;30/01/2019;102,00;10/04/2019;105,00;5;5;0,00;0,00;105,00;0,00;3,00;0,00;0,00;FALSO
16521;3022;03/09/2018;380,00;11/09/2018;380,00;1;1;380,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16522;3057;01/10/2018;60,00;06/04/2019;60,00;1;2;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16523;3057;01/11/2018;60,00;06/04/2019;60,00;2;2;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16524;3053;05/10/2018;105,00;29/09/2018;105,00;1;5;0,00;0,00;105,00;0,00;0,00;0,00;0,00;FALSO
16525;3053;05/11/2018;105,00;03/12/2018;105,00;2;5;0,00;0,00;105,00;0,00;0,00;0,00;0,00;FALSO
16526;3053;05/12/2018;105,00;26/12/2018;105,00;3;5;0,00;0,00;105,00;0,00;0,00;0,00;0,00;FALSO
16527;3053;05/01/2019;105,00;26/01/2019;105,00;4;5;0,00;0,00;105,00;0,00;0,00;0,00;0,00;FALSO
16528;3053;05/02/2019;105,00;01/02/2019;105,00;5;5;0,00;0,00;105,00;0,00;0,00;0,00;0,00;FALSO
16531;3066;06/10/2018;50,00;05/02/2019;50,00;1;2;0,00;0,00;50,00;0,00;0,00;0,00;0,00;FALSO
16532;3066;06/11/2018;50,00;05/02/2019;50,00;2;2;0,00;0,00;50,00;0,00;0,00;0,00;0,00;FALSO
16533;3069;10/10/2018;90,00;09/10/2018;90,00;1;6;0,00;0,00;90,00;0,00;0,00;0,00;0,00;FALSO
16534;3069;10/11/2018;80,00;17/11/2018;80,00;2;6;0,00;0,00;80,00;0,00;0,00;0,00;0,00;FALSO
16535;3069;10/12/2018;80,00;10/12/2018;80,00;3;6;80,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16536;3069;10/01/2019;80,00;05/02/2019;80,00;4;6;0,00;0,00;80,00;0,00;0,00;0,00;0,00;FALSO
16537;3069;10/02/2019;80,00;05/02/2019;80,00;5;6;0,00;0,00;80,00;0,00;0,00;0,00;0,00;FALSO
16538;3069;10/03/2019;80,00;10/04/2019;80,00;6;6;0,00;0,00;80,00;0,00;0,00;0,00;0,00;FALSO
16539;3071;10/10/2018;35,00;09/10/2018;35,00;1;4;0,00;0,00;35,00;0,00;0,00;0,00;0,00;FALSO
16540;3071;10/11/2018;35,00;08/11/2018;35,00;2;4;0,00;0,00;35,00;0,00;0,00;0,00;0,00;FALSO
16541;3071;10/12/2018;35,00;06/12/2018;35,00;3;4;0,00;0,00;35,00;0,00;0,00;0,00;0,00;FALSO
16542;3071;10/01/2019;35,00;19/02/2019;35,00;4;4;0,00;0,00;35,00;0,00;0,00;0,00;0,00;FALSO
16543;3062;15/09/2018;90,00;11/09/2018;90,00;1;1;0,00;0,00;90,00;0,00;0,00;0,00;0,00;FALSO
16544;3078;10/10/2018;95,00;08/10/2018;95,00;1;4;0,00;0,00;95,00;0,00;0,00;0,00;0,00;FALSO
16545;3078;10/11/2018;95,00;08/11/2018;95,00;2;4;0,00;0,00;95,00;0,00;0,00;0,00;0,00;FALSO
16546;3078;10/12/2018;95,00;07/12/2018;95,00;3;4;0,00;0,00;95,00;0,00;0,00;0,00;0,00;FALSO
16547;3078;10/01/2019;95,00;08/01/2019;95,00;4;4;0,00;0,00;95,00;0,00;0,00;0,00;0,00;FALSO
16548;3079;10/10/2018;170,00;20/10/2018;170,00;1;4;0,00;0,00;170,00;0,00;0,00;0,00;0,00;FALSO
16549;3079;10/11/2018;170,00;03/11/2018;170,00;2;4;0,00;0,00;170,00;0,00;0,00;0,00;0,00;FALSO
16550;3079;10/12/2018;170,00;05/12/2018;170,00;3;4;0,00;0,00;170,00;0,00;0,00;0,00;0,00;FALSO
16551;3079;10/01/2019;170,00;03/01/2019;170,00;4;4;0,00;0,00;170,00;0,00;0,00;0,00;0,00;FALSO
16552;3081;05/10/2018;120,00;05/10/2018;120,00;1;3;0,00;0,00;120,00;0,00;0,00;0,00;0,00;FALSO
16553;3081;05/11/2018;120,00;06/11/2018;120,00;2;3;0,00;0,00;120,00;0,00;0,00;0,00;0,00;FALSO
16554;3081;05/12/2018;120,00;07/12/2018;120,00;3;3;0,00;0,00;120,00;0,00;0,00;0,00;0,00;FALSO
16555;3083;05/10/2018;64,00;28/09/2018;65,00;1;3;0,00;0,00;64,00;0,00;0,00;0,00;0,00;FALSO
16556;3083;05/11/2018;63,00;07/11/2018;63,00;2;3;0,00;0,00;63,00;0,00;0,00;0,00;0,00;FALSO
16557;3083;05/12/2018;63,00;28/11/2018;63,00;3;3;0,00;0,00;63,00;0,00;0,00;0,00;0,00;FALSO
16558;3064;11/10/2018;130,00;03/10/2018;130,00;1;1;0,00;0,00;130,00;0,00;0,00;0,00;0,00;FALSO
16560;3084;11/10/2018;540,00;26/07/2021;540,00;1;5;0,00;0,00;540,00;0,00;0,00;0,00;0,00;FALSO
16561;3084;11/11/2018;0,00;;0,00;2;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16562;3084;11/12/2018;0,00;;0,00;3;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16563;3084;11/01/2019;0,00;;0,00;4;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16564;3084;11/02/2019;0,00;;0,00;5;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16565;3070;11/10/2018;160,00;11/10/2018;160,00;1;1;160,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16566;3086;15/10/2018;110,00;15/10/2018;110,00;1;5;0,00;0,00;110,00;0,00;0,00;0,00;0,00;FALSO
16567;3086;15/11/2018;110,00;16/11/2018;110,00;2;5;0,00;0,00;110,00;0,00;0,00;0,00;0,00;FALSO
16568;3086;15/12/2018;110,00;22/12/2018;110,00;3;5;0,00;0,00;110,00;0,00;0,00;0,00;0,00;FALSO
16569;3086;15/01/2019;100,00;15/08/2019;100,00;4;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16570;3086;15/02/2019;60,00;17/08/2020;60,00;5;5;0,00;0,00;60,00;0,00;0,00;0,00;0,00;FALSO
16571;3054;01/10/2018;116,00;29/09/2018;116,00;1;5;116,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16572;3054;01/11/2018;116,00;03/11/2018;116,00;2;5;0,00;0,00;116,00;0,00;0,00;0,00;0,00;FALSO
16573;3054;01/12/2018;116,00;11/12/2018;116,00;3;5;0,00;0,00;116,00;0,00;0,00;0,00;0,00;FALSO
16574;3054;01/01/2019;116,00;11/12/2018;116,00;4;5;0,00;0,00;116,00;0,00;0,00;0,00;0,00;FALSO
16575;3054;01/02/2019;116,00;11/01/2019;116,00;5;5;0,00;0,00;116,00;0,00;0,00;0,00;0,00;FALSO
16576;3087;13/10/2018;144,00;05/10/2018;144,00;1;3;0,00;0,00;144,00;0,00;0,00;0,00;0,00;FALSO
16577;3087;13/11/2018;143,00;06/11/2018;143,00;2;3;0,00;0,00;143,00;0,00;0,00;0,00;0,00;FALSO
16578;3087;13/12/2018;143,00;06/12/2018;143,00;3;3;0,00;0,00;143,00;0,00;0,00;0,00;0,00;FALSO
16579;3059;14/10/2018;125,00;01/12/2018;125,00;1;3;125,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16580;3059;14/11/2018;125,00;01/12/2018;125,00;2;3;125,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16581;3059;14/12/2018;125,00;26/12/2018;125,00;3;3;0,00;0,00;125,00;0,00;0,00;0,00;0,00;FALSO
16582;3068;10/10/2018;64,00;15/10/2018;64,00;1;5;0,00;0,00;64,00;0,00;0,00;0,00;0,00;FALSO
16583;3068;10/11/2018;64,00;16/11/2018;64,00;2;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
16584;3068;10/12/2018;64,00;10/12/2018;64,00;3;5;0,00;0,00;64,00;0,00;0,00;0,00;0,00;FALSO
16585;3068;10/01/2019;64,00;18/12/2019;64,00;4;5;0,00;0,00;64,00;0,00;0,00;0,00;0,00;FALSO
16586;3068;10/02/2019;64,00;18/12/2019;64,00;5;5;0,00;0,00;64,00;0,00;0,00;0,00;0,00;FALSO
16587;3098;15/10/2018;115,00;15/10/2018;115,00;1;6;0,00;0,00;115,00;0,00;0,00;0,00;0,00;FALSO
16588;3098;15/11/2018;114,00;19/11/2018;114,00;2;6;0,00;0,00;114,00;0,00;0,00;0,00;0,00;FALSO
